[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];
12.168616;1.4556539;2.7232854;18.83648;3.4268925;47.161182;43.651466;1.3578507;23.362284;9.139967;1.0502943;37.977924;22.30935;5.7093716;0
5.418507;2.5852134;2.1937785;46.084297;3.7608628;31.882841;16.916826;4.467933;43.451508;37.84867;2.852024;18.43794;42.290707;7.1599293;0
2.219968;1.5031621;4.005232;4.7899175;3.3824494;37.084698;6.4055853;2.718952;31.247992;26.544104;3.7774625;38.91498;43.323624;1.0385184;0
15.582641;1.1534821;0.3058492;5.467056;4.1879487;45.936775;7.3103166;4.2310705;37.16366;17.97824;2.5172503;42.525856;15.460129;1.1476208;0
8.152919;3.5456085;3.1268566;26.89581;2.8347986;41.726418;25.24318;2.95317;1.5413878;31.097828;4.1765804;2.0922225;16.133095;1.5974177;0
8.224476;2.7802968;3.5823278;24.070368;1.8183722;15.144727;21.870764;4.053835;27.357956;20.973469;1.5356002;19.852934;35.291004;7.338706;0
9.195047;4.21483;4.862392;32.28491;2.387551;43.494503;33.512806;2.8015747;18.845041;5.042363;1.5619272;45.34228;4.3091135;9.460489;0
16.485851;2.948074;0.8142397;12.223751;2.2571516;27.445728;30.981411;2.3045764;3.714762;16.146194;0.9174626;7.269334;42.452267;1.6136028;0
7.095901;2.4688914;1.3065917;12.075386;1.729281;3.1966138;6.263186;3.3240876;32.660538;26.708933;3.9422648;37.47098;1.3392737;2.2950938;0
15.402688;1.3801562;4.668972;37.706367;2.1357937;34.01708;15.540689;1.5035996;46.509254;6.108113;0.8251808;16.83779;23.590727;5.2057023;0
18.851353;3.9811227;3.1900814;15.2964945;1.986435;25.485186;44.916485;4.601812;36.90503;36.88516;0.8338582;25.95854;39.833942;4.983401;0
13.556496;1.0646679;0.28644025;36.637295;0.6445874;27.294565;38.567448;4.54987;4.9146695;18.466322;0.13443708;45.27757;45.799225;2.9105024;0
9.201941;1.2869192;0.4789856;32.39464;4.1697063;21.164742;43.656517;0.4563911;3.7778447;11.034616;2.0025141;32.014713;31.722073;2.8031516;0
15.208005;4.223784;3.9486587;5.0830307;3.806682;4.140176;2.0773935;4.592261;17.906576;1.3945091;2.2408278;22.250874;27.007664;2.2560833;0
9.70005;3.7318435;2.880625;35.845352;1.7539397;9.830454;45.692345;0.9911384;12.688842;5.161549;2.3104653;35.15734;35.16561;3.2549944;0
8.874118;3.10308;2.8705359;44.096252;4.731147;38.066277;43.19282;3.438238;2.3510334;12.626733;3.8542325;11.921685;42.263554;8.573033;0
10.98038;0.2907106;4.4113417;41.015667;4.7518764;12.477209;23.16158;4.1332116;2.9635296;18.981485;2.1320124;1.6021293;1.6354027;5.1176558;0
7.0367246;0.7235623;1.2813798;1.4342314;4.2979264;31.758608;34.005814;1.2820691;17.912178;8.512134;0.12088059;31.311876;30.707214;9.260157;0
2.9807541;2.5497916;0.8861118;27.445982;0.24392691;27.551153;14.327687;0.6520111;7.5434012;27.704206;3.0862887;43.195084;38.577473;8.575349;0
8.882188;3.7570608;3.107649;45.753525;1.9189682;11.848526;33.27082;3.8052757;10.538651;10.525324;0.9390236;35.27921;46.34637;5.759971;0
3.3532808;2.3740942;4.423873;30.337559;2.340949;14.747993;40.139793;2.2679014;43.606415;47.77853;0.22267404;26.451324;20.579636;8.418645;0
8.798388;0.18473582;1.3997282;15.225978;3.6217098;19.794813;24.694237;2.4847488;49.690216;28.675158;3.9091315;8.022961;45.18497;2.4790244;0
11.58174;1.002923;3.4383423;10.532687;3.2105803;44.129135;2.3854017;3.8331196;40.42438;40.03449;1.3045896;5.161447;31.871899;6.7671294;0
18.683512;2.9849567;0.8466573;34.562428;3.424055;47.124004;21.400925;1.3436004;12.405576;21.669304;3.8009205;14.713989;17.336342;9.463633;0
1.6882243;3.5016637;0.9423526;38.791443;3.8593457;19.95102;36.524033;0.57604396;9.616251;11.039193;3.2444496;48.198242;49.18738;6.576005;0
12.80771;0.26379874;4.5173993;45.716652;4.7473335;3.2613974;35.48405;4.792925;29.345308;23.028212;4.428224;23.633629;3.8726358;5.416191;0
9.696968;0.3123256;0.67802846;45.38011;2.802391;30.44402;24.82887;3.5283298;39.4117;21.203651;1.8549783;40.42936;43.618263;6.900662;0
1.3849615;1.3804196;0.21929313;17.624727;4.529808;21.461214;49.299744;3.2954595;33.214706;31.559265;3.2853787;1.6333696;26.889645;2.23028;0
5.7414155;0.5091583;3.8972082;30.58997;4.0926127;25.12345;6.7352476;1.7314168;40.38384;45.620388;2.8842976;24.155178;29.650599;3.650367;0
3.2512197;2.7555366;1.8762968;5.97444;1.7558289;22.655571;8.756121;4.9789596;24.86286;12.624;3.935665;13.0965395;41.784435;3.2700028;0
5.1190886;0.7061397;2.043627;5.628665;4.086985;33.074104;13.65804;1.1904663;49.40063;5.730853;1.7137431;47.68436;46.427704;2.0646768;0
6.2168345;3.2762747;4.019302;4.50196;0.67499185;15.917565;40.373703;0.9726843;39.556538;36.049603;3.0374987;10.734997;44.877625;7.372478;0
8.624821;3.908404;0.9816854;46.43007;0.8779222;44.738937;38.378098;1.6595913;3.4961283;1.0192276;2.7502801;3.4360666;23.858568;6.7076674;0
11.051748;4.8555317;3.286602;8.469189;4.9626546;21.641218;38.86533;3.7208772;18.838688;39.935528;0.31356177;8.938682;35.891468;8.853965;0
1.0188099;4.7471943;1.6362888;24.633984;2.2005742;17.74141;44.10152;1.2613508;28.421425;36.666515;0.26662555;4.0903707;37.86463;7.28241;0
4.0755177;1.4394892;0.6109155;22.220547;2.3570282;46.224304;22.70263;1.6325312;11.985687;41.46442;4.524716;16.453976;17.96989;8.306505;0
2.7777612;0.24410705;3.4687307;16.913784;4.7600513;18.549002;16.610075;2.6951737;20.764194;5.440586;3.2397346;49.789925;15.868152;2.2526994;0
11.443794;1.7141199;1.6614542;27.348803;1.8730149;5.070577;30.418722;3.2847378;31.850924;10.981776;3.1043282;46.5966;41.254246;1.5899066;0
7.2524223;3.5715525;4.34636;1.1367537;1.2611363;8.611467;21.083715;0.831159;28.05623;28.030914;3.7411947;29.025618;27.255096;4.3348546;0
11.419557;0.39302593;4.603275;19.627317;0.48132652;36.000454;26.66819;3.307732;43.211044;17.037615;0.17671354;41.7203;11.930541;2.178735;0
5.2146425;1.862592;4.2603536;24.48786;2.660837;28.55395;7.870649;1.9671704;13.863053;42.44572;1.237175;20.59585;44.143833;7.909065;0
1.4603578;1.5603693;1.6795236;40.361916;1.0784768;27.19624;20.422743;1.7961607;46.13602;23.458532;3.2856135;44.65976;25.240208;4.9001274;0
18.885971;1.1747936;1.2592548;35.34721;0.41754958;5.0175643;24.159067;0.48718834;16.785072;22.044771;3.6200979;11.29589;43.7355;9.446691;0
3.0578544;3.5600407;4.4747233;42.63833;4.08404;9.039734;5.284581;4.8724103;46.099392;10.052845;3.1851234;20.755312;9.069735;1.7927912;0
3.4103162;3.3295753;2.3194401;19.438614;1.7101249;20.414509;49.730267;3.4962907;13.166071;28.539268;2.1139739;6.9099784;44.658066;9.515332;0
3.7843897;2.723921;3.5679247;7.904371;2.9390118;22.952278;2.8515103;0.58941793;25.86961;17.951458;2.985458;46.89331;20.828453;7.5460544;0
19.644255;4.5627956;4.153105;20.651766;0.61276364;19.452526;46.056267;1.8945603;46.67976;23.076012;3.5294669;17.570738;15.33519;8.232911;0
12.735544;0.60538036;1.4606646;48.189922;2.577355;25.634468;4.92971;0.49233276;14.597433;14.293438;2.091337;13.053445;19.080671;5.4329085;0
12.59551;0.8334772;0.6835774;11.502052;3.1960166;36.94387;43.105583;2.7535074;42.588863;30.83367;2.8635757;11.869906;30.535828;4.2768536;0
19.747267;1.9789034;3.161655;9.563013;2.3043318;32.149513;27.863848;3.5307174;25.560314;42.06508;0.48702672;24.223211;15.720261;7.52026;0
2.6803367;3.313822;2.9919422;47.272526;1.7536609;30.952986;10.620408;0.37710539;21.569967;2.0072136;0.9308133;25.69949;32.538475;9.811645;0
19.515516;2.9619884;1.4239804;47.54623;1.6236796;28.331161;12.335091;4.6186247;33.520763;12.314896;3.8856134;33.965866;25.698877;1.2350683;0
4.87625;0.46280918;2.9650629;8.312606;0.63598037;10.845485;18.22881;1.9332622;10.729005;34.190052;1.9620231;40.648624;33.11966;6.3742447;0
12.838359;4.7962813;3.9727507;38.70319;0.6668869;30.627188;39.907112;1.2504869;33.28267;35.625324;3.9123793;35.43149;17.527157;3.2267542;0
8.981587;1.5948176;1.8150538;22.057383;2.528911;8.764348;8.210164;0.7362945;9.654692;15.419511;3.4039977;25.136097;13.706576;4.6007442;0
8.295084;1.8589658;1.2873569;25.11857;0.78026336;35.932827;12.86934;0.813572;35.832455;15.022954;1.8767784;27.248577;34.01986;6.17;0
18.693623;3.155786;3.6525059;25.435719;1.1949091;23.162088;34.94122;4.2640033;30.921837;37.59379;3.8771744;48.793266;26.935251;2.9520361;0
3.835327;4.731311;3.950773;48.450207;0.9076066;29.49157;31.085575;2.4522438;7.8531237;28.359592;0.71915543;22.907171;7.977505;1.0942029;0
19.944311;3.3471723;4.776018;10.048394;4.032173;43.276936;21.620403;4.012399;5.9335194;20.058447;0.88688517;16.753166;32.98849;1.6194782;0
8.203376;4.7783895;0.82317054;38.880123;2.3036137;19.281767;3.9662752;1.2126827;30.76031;3.7158055;2.1048512;32.636326;14.5671835;1.2314701;0
13.326723;1.0191965;4.457394;1.2780313;2.8076887;5.888361;28.36644;1.6579683;6.9528055;32.997902;3.3134172;33.96654;18.856228;1.4051234;0
19.390228;3.1321688;3.8489842;31.801895;2.9564948;44.67845;12.231842;2.1218123;31.6296;15.35425;1.5590463;46.93233;42.903316;2.486713;0
2.09442;4.1615067;3.5393095;32.98122;2.042286;18.884205;30.992916;2.327139;49.95206;29.277538;1.6837943;18.257376;10.912751;4.9969506;0
18.534424;2.59422;1.6339628;37.931602;1.5623121;20.919653;14.45128;0.57862854;7.0258183;36.39673;4.3224187;25.974407;22.108624;5.071325;0
11.788416;1.874651;0.20874546;46.372154;1.973983;15.50515;49.036217;0.3205129;24.216734;23.70039;4.5094423;31.591648;5.2073903;1.1079762;0
14.383541;4.925317;2.5869975;37.93792;2.7206337;21.588305;29.939104;4.9798884;46.29577;13.410462;4.571432;35.72983;23.06497;1.2391748;0
3.8344996;0.79083794;1.5002699;36.875053;1.8570286;26.527567;28.99397;3.3660607;46.918007;11.493464;0.20769772;2.9626777;46.129066;3.2768357;0
11.134361;2.1135547;1.520123;13.435588;0.769418;42.322254;42.00165;0.36837107;2.4656425;35.541058;4.012207;45.116318;28.37232;1.4460775;0
13.796761;4.3795314;4.642979;49.649147;4.577066;36.287853;49.665073;3.885569;40.59238;44.685585;3.8328924;9.70279;43.547874;2.8479607;0
9.668699;4.512356;0.84954756;23.952032;3.6887906;26.150764;39.17943;1.8694584;12.688745;49.01877;1.3649187;12.035068;27.561384;1.3162905;0
3.9447184;4.9038725;4.6777387;21.455055;0.4247223;38.428493;30.10088;4.002656;37.581852;40.360218;1.2104923;35.024075;3.8708305;1.7791659;0
5.6382623;4.4357533;2.5686529;25.592001;4.5379295;42.541786;43.312714;4.75403;18.395155;30.532524;0.27079588;10.744059;25.718489;6.945447;0
17.233463;0.34968942;4.2075686;20.308765;0.9352794;3.8492808;9.879244;0.23020872;12.01956;43.351944;4.128137;7.5440264;12.399557;2.212053;0
1.6549488;4.6558557;1.4895791;30.088242;0.5788779;30.019213;38.44724;4.8250346;24.065365;20.093323;3.0768917;47.517838;22.198214;5.0148335;0
14.468379;2.1980193;3.2062113;18.131605;0.9487628;3.1201396;34.315044;0.91222805;9.620015;44.22719;0.17762694;32.510315;12.623501;8.268901;0
19.98841;3.292934;2.8272831;12.7572975;4.671866;16.09766;28.599302;1.5564396;21.785576;22.081692;1.2037711;47.420723;6.5399523;1.522158;0
1.1421769;2.0319517;4.6284137;46.47175;1.1843419;38.3584;43.47105;3.172032;20.346134;30.171549;4.170788;4.092001;11.374483;3.432653;0
4.059868;4.0869737;0.9785623;46.463596;3.9562604;39.77298;35.7732;3.6080499;48.180244;9.326252;3.0503926;2.7370963;20.66545;6.630222;0
13.808742;2.9220045;1.1023924;25.316025;3.2508874;44.307533;36.119938;0.9341335;27.56405;25.362743;4.2933354;14.689939;41.32588;2.5612032;0
2.1398258;4.243169;4.7499256;48.14522;2.6392932;25.413658;45.57733;0.77044815;35.156437;17.733177;0.81885684;2.8821778;38.702274;5.679834;0
12.20601;1.0494802;0.5800266;21.37014;1.8914088;5.1227384;35.27119;1.5040759;9.572014;18.958769;4.767713;22.488546;2.7986376;7.237143;0
13.996002;1.0064172;3.209944;19.981565;0.5553771;7.2124763;13.515772;1.6954366;49.867805;30.311008;1.116422;48.11504;39.067024;9.540238;0
12.174781;2.2578464;0.39676416;45.928402;3.5822084;12.971165;9.997636;1.6592883;25.386353;44.212215;1.5872387;18.487278;2.5058308;9.767233;0
7.9385095;0.12328257;0.47725496;32.01293;2.0344293;19.236954;26.146645;0.93942785;4.6863103;41.471546;4.6378126;36.880043;4.7184815;2.4682968;0
14.2483635;3.4949794;3.0260289;38.36335;2.721432;26.801481;12.510695;4.8569574;30.855005;18.099205;1.6332442;32.675297;38.32477;8.884703;0
12.2915945;1.5506632;2.801703;21.224447;0.3536329;32.650932;35.282154;4.0105534;16.589169;36.958256;3.0164602;2.5798173;20.26784;1.4711524;0
4.9451065;2.8307667;2.9078283;20.94308;3.9020953;8.962672;42.29277;4.902101;15.402689;27.833563;1.7860687;12.371319;16.751747;5.0519395;0
11.699575;0.44301745;2.4208953;5.0818815;3.4921305;10.259459;15.298985;0.6079227;16.533909;18.066689;3.7244577;31.872574;19.396658;5.228027;0
17.756237;0.93615735;3.7375607;48.37045;2.6935718;9.4765005;45.760246;0.47033173;23.070417;45.49483;1.6257954;5.509805;26.683662;1.7586141;0
13.669832;3.15201;4.961724;12.16999;2.5319064;37.991917;37.598278;2.7262752;15.069145;8.901706;2.2623;23.41023;30.720978;3.8438828;0
9.964039;1.5977468;1.4513282;25.219086;1.7514508;15.802304;49.418903;3.1108925;39.155205;40.45233;0.5105011;34.202156;33.84712;7.997739;0
7.110098;1.1521375;1.6848544;6.6159034;1.7777791;9.1688595;10.736511;3.2122698;9.769002;11.399279;4.612615;17.650734;5.7127028;2.9272914;0
2.631838;1.2213478;1.6829427;32.700726;0.435483;22.137411;23.615807;0.55695957;7.9550247;44.73021;4.539549;16.294548;9.057291;6.6077347;0
5.6479154;1.1526148;3.8400178;20.152897;3.4648967;13.128304;32.375088;4.2345996;6.1191354;36.34557;4.04057;36.439106;22.273058;9.668695;0
1.2125483;3.1519697;1.8052759;38.615433;0.32036746;19.095654;38.38296;2.4995966;21.107674;23.782198;4.3781624;21.523232;43.34191;1.4749869;0
19.745892;0.92168695;3.4160116;26.890554;0.10695202;41.376686;45.6847;1.9038808;6.530893;4.788675;3.0534291;27.067007;38.37168;1.133828;0
5.227163;1.8772612;2.284849;7.344486;0.2518078;17.360935;44.67223;2.5717466;2.2278674;9.828172;0.51877004;10.788232;10.147539;3.3902018;0
16.482643;3.4706457;3.0782428;1.5262849;1.0968926;9.56811;12.569974;0.2982547;15.425864;9.083008;0.44589722;39.689648;15.084305;1.8712543;0
4.2042527;2.6169882;4.162175;11.409986;2.893959;12.390181;21.701084;1.1538752;49.02146;38.316235;3.9517934;30.38713;19.553581;1.7553144;0
6.388422;3.0266762;2.6188877;36.492977;3.43768;2.683507;36.19694;4.992601;1.5349383;31.47867;2.6337078;48.673103;43.135403;4.7057095;0
8.947269;1.3294442;2.4283488;41.59719;2.161618;45.15534;7.483398;2.8075397;4.1295614;11.663289;1.457321;38.044823;48.937756;6.8690896;0
7.1637077;4.670303;1.4081755;17.725416;2.1023297;35.151417;48.008896;0.48485047;29.573627;19.01596;0.28358614;30.369452;4.740618;7.682133;0
16.168665;2.1280084;2.6279325;27.260328;2.926251;23.704689;37.600685;1.5348934;25.396067;16.157244;4.9218163;31.106606;24.855673;1.9790174;0
19.196175;1.5061233;1.3858202;12.760652;3.024455;28.482376;41.61325;1.0053962;6.111274;32.97205;0.57380855;17.316309;18.761593;6.139649;0
17.630594;4.5311985;4.233494;44.14172;4.240488;13.450459;45.464775;4.631033;44.84152;17.189047;1.8848978;22.82631;16.765423;7.4520507;0
3.9179795;3.310919;2.0054338;48.29515;4.113532;20.780716;9.719642;4.050431;34.04715;38.661537;3.4329817;33.990784;25.4545;6.5447288;0
15.757085;3.1083348;0.7326274;37.894062;4.135278;16.671946;21.684418;2.7798276;25.239548;35.053394;3.1531787;26.236588;36.215855;5.1802917;0
3.8109913;4.4449997;1.2758409;5.355449;4.236447;41.402626;32.93182;4.76373;27.642864;12.887622;0.719253;47.759205;29.933687;4.9693494;0
18.35424;0.3868474;2.7194493;22.41881;4.4111695;37.42784;41.300594;1.9270604;40.012447;16.867558;3.1402173;28.116602;21.7934;8.01346;0
10.839693;4.2046294;4.589809;49.53478;2.8210523;14.910144;37.162216;4.3383417;5.8059278;27.923588;1.7483661;1.6228647;36.39017;3.0778952;0
7.3912406;3.4215355;1.5727513;12.239857;3.016319;38.350143;6.955024;2.390956;46.72518;45.48515;0.9359656;7.186221;21.162909;2.6719084;0
3.9834845;1.8639647;1.3954924;33.85311;3.6634073;5.602747;32.637924;4.2582965;6.5190945;6.4626484;3.1236484;3.2612045;32.932755;1.538176;0
1.2243726;1.3561215;2.0921433;46.98961;1.075137;10.92591;15.40863;4.5133724;23.468851;18.570917;4.5121956;45.253254;9.228474;4.6211996;0
5.710993;0.61354893;4.841997;38.886967;1.8662591;6.2125854;20.918392;2.368526;13.131524;30.359669;3.7824643;16.442818;17.63838;6.980648;0
18.36638;4.7112637;4.241576;30.834148;4.5719995;12.67407;49.717262;0.97220683;33.59541;16.902756;0.8961016;41.970848;28.864277;5.7189746;0
16.147982;0.7953693;0.83337295;25.828552;2.661536;12.0835;8.695735;1.0426319;42.15167;15.188066;0.9531774;22.833279;45.977222;1.7632776;0
19.42608;1.3712488;3.107391;46.5119;0.35375932;45.127174;6.114646;1.5154285;31.216908;22.165396;2.3997262;46.103672;1.9439287;9.932411;0
2.914469;3.4864252;3.9801345;20.341934;2.0872428;17.042088;21.048061;1.192412;11.974915;10.438035;0.20353779;24.628492;36.615803;4.341902;0
12.251396;3.579747;3.8632507;45.16218;0.8878671;18.405682;43.342274;2.0024428;39.189564;30.568462;0.20165029;43.146183;24.712206;1.0253923;0
5.885859;0.88776666;2.495343;22.121593;1.8458056;5.8877807;8.948205;2.5827374;47.190426;44.037636;1.3343745;33.913406;37.49187;6.452122;0
11.315892;4.0892425;3.685974;38.070705;2.7703822;4.23314;4.9176884;0.5268567;8.888404;45.627083;0.6228346;14.044296;6.6271114;1.0663675;0
7.0886426;2.6004076;2.9595745;45.86998;2.5751684;11.74999;21.523598;4.557252;13.422023;24.099287;2.7789183;29.251001;29.994976;9.113669;0
6.3858457;4.2574377;1.0870804;27.981503;2.5032983;7.5927606;31.982605;0.11191598;26.9503;15.378817;0.31285456;14.133148;21.666496;6.406249;0
11.903061;0.5276984;0.37466285;16.184113;0.18986084;17.88589;8.579933;0.7776227;37.24885;19.737429;1.2932966;10.7948675;16.265305;3.9631894;0
4.483045;0.309867;1.9105484;3.4983492;2.281014;10.116174;40.424854;0.14121035;7.2223315;12.189428;0.385197;16.641024;2.591841;4.020671;0
9.913535;3.221253;0.40350112;40.65374;0.24192245;9.730395;42.44988;4.9339886;3.4818907;30.328785;2.699266;15.537636;26.745993;1.9323518;0
13.365433;0.8351166;2.0355656;31.478487;2.0838177;32.729298;26.6072;2.1121864;28.780981;7.6011477;1.8278205;25.33151;17.752203;4.7867475;0
3.4354594;2.6722503;4.161507;13.889236;3.2702997;47.16319;2.492729;1.0605259;40.0641;16.590591;0.506843;32.2161;46.17832;5.5153184;0
18.681292;0.16913292;4.2370415;43.99317;0.7169318;1.6116022;26.289011;0.68149054;15.583821;9.359007;1.8363938;48.40389;37.80307;2.3664117;0
10.608769;3.9216533;0.2669622;46.094837;4.5921865;35.572247;11.49493;1.9150182;29.566248;11.05829;0.10317879;23.989344;5.264414;7.1051345;0
16.571032;4.507698;0.44072378;44.471138;3.1895063;33.300686;22.858753;4.8819056;40.36913;33.901333;4.1447234;38.287495;16.18925;3.8678117;0
13.424203;4.2105255;3.3823488;30.474377;1.1662333;29.667667;38.227123;2.788753;2.4122853;49.64425;1.882265;25.061037;13.727019;1.6121889;0
14.490018;4.795929;2.5499935;48.852497;2.0310295;34.922607;3.6665242;1.8356658;17.472038;34.09552;3.3628933;22.25648;34.518135;3.2269063;0
14.606488;4.5251694;0.83185613;43.865475;0.5748456;25.926275;1.0074494;1.8862501;15.856661;12.961277;3.572941;21.204052;29.18301;1.3251545;0
17.626898;2.2756882;4.0470953;6.10876;0.20811011;46.41897;7.5390053;0.6749491;36.42983;20.97523;2.8190887;43.9091;18.59042;9.187804;0
12.658504;2.051906;1.1608312;49.074192;4.5877213;8.753019;3.2230968;2.6333354;33.644733;31.769299;2.98533;8.16393;11.867801;5.142807;0
6.2861257;4.4913;0.48293135;27.891512;3.408402;24.204021;13.760584;2.178542;41.513557;43.502148;2.2002368;15.219274;22.583729;9.638322;0
2.8906832;4.642;3.772585;46.08176;3.920266;32.998882;20.809135;3.6713707;27.883568;35.99834;2.0964935;36.323586;13.295071;6.5300865;0
12.518762;4.866896;3.0798173;38.25673;3.148647;45.526237;39.205715;1.0405434;12.166611;8.123337;1.5991591;15.493416;10.284744;1.382673;0
2.2607033;3.8647544;2.0327694;32.730766;4.543151;24.884342;2.4860342;0.77295405;22.222084;30.592268;0.44906384;1.1084663;40.968956;2.5516608;0
5.5845757;1.0897453;3.4943583;17.006947;4.490002;48.872818;18.198517;2.9491572;20.40647;10.661639;1.8123807;11.619277;48.449596;5.786306;0
2.1534364;4.730275;4.5657654;2.3244712;0.3849769;33.16766;46.54276;3.7358365;33.719658;19.342022;2.3663268;2.4399588;37.994926;1.0765078;0
11.4288645;4.740993;0.26749396;14.560077;1.0284029;35.261414;29.242628;2.5377512;47.74223;48.276237;0.75529253;15.326322;4.0593314;6.508467;0
4.0464244;3.3640437;3.1756291;34.605194;2.0393705;41.092155;41.51141;3.971162;23.427452;44.711994;4.549413;17.009216;46.986588;8.865595;0
12.597739;4.3006735;1.1690197;43.29263;1.7713388;36.961998;24.69219;4.221324;32.30334;13.581889;0.14105743;47.708225;23.226917;3.8685539;0
16.026438;2.8497643;2.423275;1.1149832;2.6753054;26.608719;5.7647705;4.5914855;9.707051;36.698524;1.1965424;40.591686;14.008521;8.555059;0
16.615734;4.726222;2.1775076;11.190715;1.4060059;38.85824;10.160017;1.9530774;29.145344;17.146448;3.4310653;6.993175;38.817085;9.3202505;0
6.8813267;0.56028837;2.0109003;33.980316;4.00755;2.7509146;38.146034;4.5312915;36.69224;1.3850529;4.135002;7.0193634;1.1841408;3.2853303;0
11.430136;4.333422;1.0327449;14.89812;0.13671985;46.705597;43.34127;3.574364;38.423527;42.655685;2.4213514;49.852695;2.4894817;5.247264;0
11.697205;0.3719678;4.0329847;7.94344;3.978414;41.334343;23.90955;3.162071;48.70765;41.302166;2.9841852;33.90511;38.17171;3.822807;0
9.984857;1.7616246;1.9596509;5.0148687;2.0275145;32.2454;25.130375;2.813494;49.390602;15.41383;1.4377093;31.649454;8.863015;3.5665522;0
13.447164;0.7630957;4.447262;32.25607;0.12516154;4.368969;23.055992;0.19662665;26.257622;38.83256;4.7762427;29.836025;24.142757;1.0822167;0
4.9916553;2.447762;1.8378745;30.14813;4.250615;15.451268;1.8997926;2.8456194;43.16927;2.5428789;3.2564049;8.335774;26.714493;3.0755334;0
19.605621;1.2380061;4.2145953;43.072063;2.289097;13.427781;5.679982;3.917057;37.11924;27.449415;0.74418366;13.954404;49.69256;8.138821;0
2.8635168;4.765155;2.767885;16.427046;3.6511605;13.594224;49.602516;4.9430013;26.705345;49.097607;3.708499;22.186396;17.143436;9.09455;0
16.755201;2.8406746;1.9895637;7.699212;4.404399;33.933014;3.0586681;2.222262;2.4733534;39.63544;0.7260837;22.871405;15.888429;3.641393;0
12.287824;4.4988804;3.549758;40.1586;0.26813245;43.93078;18.099483;4.951773;48.873817;29.202541;2.0764604;48.56774;24.211731;1.3205385;0
5.6522403;1.4624865;3.9546077;49.421112;1.3845941;34.399883;34.843624;0.93833435;48.296097;18.92525;2.5069623;3.14454;24.712584;7.758374;0
15.167825;0.22729005;2.465185;18.659088;0.6825688;20.049227;21.816717;4.79518;26.388985;37.031796;3.6398218;1.7203946;27.869751;7.321296;0
2.605137;3.9007096;2.18456;43.40213;0.5802498;48.492584;49.150528;2.98931;17.877392;48.795017;4.982005;45.829548;44.035942;3.5499635;0
15.713939;3.5416505;2.929353;38.364727;4.733641;43.266537;2.6041958;3.346591;6.4774523;10.41392;1.9202901;44.0003;35.74223;8.3290825;0
12.20972;2.7729092;2.9673007;45.66768;4.04729;34.585503;43.85339;2.911033;3.7015133;3.427137;3.41111;15.189844;43.23369;7.8203588;0
3.1042562;4.0951796;2.184848;21.79425;1.8871533;20.475817;7.6024694;4.9159474;40.36689;19.486097;3.394735;16.744928;19.940908;1.8332021;0
2.5106058;4.2164135;3.8125482;5.9637737;3.467736;34.507545;11.036283;0.31705686;21.062548;26.326794;1.0025274;30.009682;38.780087;5.3836536;0
15.26589;2.9807262;2.058635;6.799454;4.605282;20.99176;26.886885;2.1112783;28.578712;13.015699;3.249958;10.900178;48.094208;2.5059736;0
6.565782;4.833046;2.319692;38.39672;1.1819861;8.604163;43.70128;4.3886385;15.772364;31.211473;4.4091496;43.8981;4.859811;2.5118892;0
17.896734;3.6265886;3.0660594;43.30326;0.16933861;31.3229;21.289972;0.9187548;31.085783;15.987539;2.8230984;14.20832;22.32054;4.3708816;0
15.479387;3.4166894;4.9355597;23.39382;4.1381307;35.207012;15.38512;2.8910108;38.179688;49.114044;2.4509053;3.9361112;30.222338;2.425884;0
14.2656145;1.8709668;1.3773619;3.9189737;3.6412218;18.115883;20.681929;2.6655304;44.751736;14.002004;3.2729933;27.104452;29.700232;8.467615;0
6.293515;0.111067034;1.2365687;4.268596;0.88526064;46.536083;5.6228228;4.0564075;25.308132;40.346012;4.0535574;36.938545;26.141153;4.9986024;0
14.469946;1.2806191;0.9667476;30.331417;2.4992647;42.85872;42.073483;4.5994396;15.709061;48.2672;1.2038546;47.85575;41.29808;8.842251;0
19.014807;3.8432105;3.4782767;46.012592;0.88612604;29.559774;45.84554;1.3682915;4.76349;25.477697;0.899207;31.618994;11.31137;5.9284625;0
2.739637;3.5783691;2.3005638;20.579592;3.0528078;3.9515524;34.11296;3.4964058;42.84665;10.763376;3.2910545;5.9909463;48.3149;6.4052324;0
7.19709;1.7220085;2.0041711;32.88037;3.2730927;1.8435761;22.788813;2.7836711;42.824818;44.628624;0.26946;33.454597;40.62661;6.127586;0
5.458773;3.1653566;1.1000428;27.55838;1.4557452;32.354427;31.09339;3.3476532;18.315813;20.714684;4.1438346;5.5336137;15.357934;2.6607037;0
8.471752;1.0569086;4.466578;44.598133;3.926102;40.876488;28.041473;1.0818514;11.155758;27.6621;1.5801616;10.515411;2.597692;2.2276924;0
15.104321;1.3917758;2.2715478;41.78699;2.420622;25.517288;3.5262024;1.4360996;33.99612;3.4029634;0.6438009;15.534175;36.327175;3.6926088;0
10.010609;4.7422996;3.0776973;10.76808;3.5611537;2.1509085;20.326645;2.7942474;38.076317;18.057129;3.846898;3.7181544;2.2952554;7.0359044;0
11.843882;2.124585;0.65139496;34.19961;3.2350748;8.096615;33.184605;0.11443334;36.369278;28.241798;1.1921713;18.928133;24.845125;8.784191;0
6.9689426;1.3004392;0.62906384;42.527657;2.3087187;11.351002;42.542156;3.610484;4.492844;34.9563;2.0669901;38.584023;29.520489;2.386413;0
