model_run;-8_1;-7_1;-6_1;-5_1;-7_2;-5_2;-4_2;1-3_2;1.8-3_2;3-3_2;4-3_2;-7_3;-5_3;-4_3;1-3_3;1.8-3_3;3-3_3;4-3_3;-7_4;-5_4;-4_4;1.8-3_4;kf_riv;rhkp;rhkf;rhk_scale;rhk_shape;man;rch;offset;ME;50E;MAE;50AE;RBIAS;RABIAS;r_rank;r_lin;n_5m;n_3m;n_1m;MAE_sfr;ME_sfr;RBIAS_sfr;RABIAS_sfr;r_rank_sfr;r_lin_sfr;r_rank_multi;MAE_multi
5131;435.03708;6.79601;9.371642;8.171012;3.4350705;1.9880422;1.5524666;7.216463;0.6437088;6.209617;2.209907;7.363574;0.8006607;3.589306;7.216463;0.6437088;2.1224349;2.209907;5.140397;0.8006607;1.9656125;0.18924196;1.0685493;8.050626;0.11686232;5.0611136e-05;9.360384;0.9487357;0.9435916;1.4871511;;;;;;;;;;;;;;;;;;;
5132;443.90082;79.72185;3.7203612;2.6274283;6.4594426;9.566909;2.344152;2.075977;0.64157945;1.5598867;3.696072;6.5114493;1.9779029;5.9320126;2.075977;0.64157945;1.5598867;2.46485;5.5010433;0.57846516;1.5424371;0.64157945;1.0046356;6.9714847;8.728806;7.985816e-05;8.497149;1.0112091;0.9802157;2.686524;;;;;;;;;;;;;;;;;;;
5133;495.55045;50.5749;6.1580615;6.354836;2.340211;6.8967447;1.5523361;5.398909;0.8999116;5.3463354;3.0687582;6.436502;1.2580462;7.136727;4.1847553;0.33083305;4.5915866;2.0257883;6.3470893;0.9924748;1.4380348;0.13318646;1.0783033;9.85098;5.189815;3.964491e-05;6.4692054;1.0439488;0.9939132;1.0051146;;;;;;;;;;;;;;;;;;;
5134;574.9011;56.614582;8.764344;5.4964895;6.594817;9.595316;0.7816351;3.7574108;0.2791933;3.2930007;4.84488;7.3685217;2.4397752;2.1430583;2.182896;0.2791933;2.2367513;4.6944084;1.930616;0.88555604;1.5988727;0.10466816;1.0310454;8.617518;2.9977784;7.9440826e-05;7.914393;1.0299777;0.997845;1.2478762;;;;;;;;;;;;;;;;;;;
5135;500.00723;56.874207;5.663378;3.870108;2.2890851;6.0279045;1.3699402;1.9734596;0.60563934;5.995528;2.9669516;4.3106303;1.3802652;6.2472186;1.4681044;0.60563934;5.086681;2.9669516;4.4834247;1.1422232;0.9935335;0.60563934;1.027661;3.202411;7.06931;1.9903775e-05;2.7032843;1.0378232;1.052541;1.4471706;;;;;;;;;;;;;;;;;;;
5136;411.0784;6.5605717;7.757373;6.438051;7.9809394;2.7411015;2.022252;1.1675274;0.31671563;1.9272729;4.397226;6.587551;0.804101;3.3173928;0.9024658;0.13269721;1.9272729;2.641426;8.6914215;0.804101;0.33269477;0.13269721;1.0163941;2.0870295;1.6965063;9.987057e-05;6.7350106;1.0119761;0.91868114;0.4988383;;;;;;;;;;;;;;;;;;;
5137;407.9771;25.727308;7.7161384;2.033267;2.7461903;2.4304085;2.447265;4.3006763;0.7149687;4.4493318;1.343922;9.411022;2.0370984;7.549349;1.5611783;0.7149687;4.4493318;1.343922;4.7893043;0.74427044;0.79455394;0.20656948;1.1459057;5.7836213;5.7327943;7.7441626e-05;8.593624;1.0662657;1.0395931;1.936742;;;;;;;;;;;;;;;;;;;
5138;445.47818;75.774445;8.089193;8.693863;6.815065;7.88779;1.3450494;1.6092767;0.6106355;6.7318053;1.5290282;1.0753657;2.0669765;2.038858;1.6092767;0.58399826;6.076482;1.5290282;4.7112145;1.4032471;0.7591642;0.20893478;1.0254124;0.88644993;2.1618142;6.2507905e-05;8.53102;0.9019203;0.9994556;0.10355631;;;;;;;;;;;;;;;;;;;
5139;568.55426;41.814545;8.2805395;7.6647882;6.2307806;0.9009812;2.0942667;7.099403;0.87032723;7.3875365;1.5920424;7.3574486;0.9009812;4.73218;7.099403;0.33078343;6.6152496;1.5920424;6.040757;0.7080122;0.27574128;0.33078343;1.1233847;6.836595;8.67026;7.215805e-05;2.7039402;1.0093797;1.0026884;2.515492;;;;;;;;;;;;;;;;;;;
5140;524.2961;56.49118;4.4714127;3.5114572;4.827983;8.8650875;1.0456256;2.6246145;0.6234271;5.823076;4.541144;3.775889;2.114105;5.022312;2.6246145;0.6234271;2.2075174;3.351496;3.9206576;0.9903681;1.6855199;0.56710356;1.1910856;9.534746;7.327958;1.9986572e-05;4.852815;0.94565755;1.0913885;2.4652472;;;;;;;;;;;;;;;;;;;
5141;512.59155;94.54199;4.2083616;6.179381;6.809134;1.1685004;1.2273688;3.8588326;0.63984495;2.008059;1.7056084;9.028013;1.1685004;2.4416947;1.7421803;0.17556077;2.008059;1.3780013;8.483377;1.1614305;1.5638247;0.17556077;1.0255926;2.0350354;9.19887;5.4137046e-05;5.7697988;1.0191709;1.042668;2.4954762;;;;;;;;;;;;;;;;;;;
5142;463.7939;5.580905;8.211833;9.109737;8.618645;6.400356;1.0958941;5.7214484;0.5374915;4.7545342;4.7639966;9.095;1.8412784;0.88586825;5.7214484;0.5374915;2.6970718;4.653955;8.72828;1.4439784;1.1710823;0.43978497;1.151188;7.0902705;2.6511567;7.482096e-05;8.705846;1.0052904;1.0455978;2.766754;;;;;;;;;;;;;;;;;;;
5143;585.8851;45.518356;6.1753645;4.742974;2.0815222;4.43868;1.8563651;4.2998633;0.14957315;4.6668963;4.0537252;1.1100664;1.2346916;4.579026;4.2998633;0.14957315;4.6668963;2.1804602;1.5922743;1.1956953;1.7618302;0.14957315;1.1063014;0.13061237;1.626578;4.334658e-05;9.660639;0.96117747;1.0135183;0.43543217;;;;;;;;;;;;;;;;;;;
5144;466.23566;36.76614;6.430191;4.2064085;7.087861;6.465273;2.3346639;3.4528222;0.5237065;4.4320283;2.4228392;9.760167;0.9301439;3.6731586;3.4528222;0.5237065;2.3065655;1.7266575;4.9961653;0.91389245;1.4450926;0.5237065;1.0394148;4.059516;4.5918;6.7966845e-05;8.183758;1.0770421;0.9963782;1.073169;;;;;;;;;;;;;;;;;;;
5145;566.9889;11.538493;4.648447;8.170419;4.691117;8.0177;2.137664;5.0924144;0.13904178;4.3197103;4.0102134;1.0776228;0.7581519;6.274977;5.0924144;0.13904178;4.3197103;2.562281;7.9337373;0.7581519;0.6078026;0.13749942;1.0591174;2.4643695;2.4444592;8.601252e-05;6.847243;1.0525211;0.90063715;0.789493;;;;;;;;;;;;;;;;;;;
5146;579.1807;95.12864;2.7346933;0.91079277;7.0653224;1.9187835;1.6866944;2.2849631;0.65252215;1.6271431;2.9237607;5.1998415;1.9187835;8.245897;2.2849631;0.4786628;1.6271431;2.9237607;7.578451;0.7451357;0.61351264;0.4071886;1.0025103;0.25279328;0.8788331;6.467895e-05;8.724431;0.954101;0.9462586;1.930371;;;;;;;;;;;;;;;;;;;
5147;496.667;96.1845;5.0580683;7.1459966;8.8753395;9.5112915;1.5697517;4.1898775;0.31157815;5.620317;2.6374652;2.4484863;2.4333892;2.937116;1.6292293;0.31157815;4.9927325;2.6374652;1.3675443;1.0397493;0.9275171;0.31157815;1.0975478;3.2124057;5.432457;5.409618e-05;5.4984317;1.0237085;0.9776256;2.765503;;;;;;;;;;;;;;;;;;;
5148;578.85785;31.837328;9.723783;2.863835;6.875538;6.3215895;2.200833;7.2605257;0.11194738;5.1028547;4.5077863;6.1607914;1.647053;3.9424248;7.2605257;0.11194738;5.1028547;1.165714;4.4653244;0.94704604;0.18744199;0.11194738;1.0159;4.185038;3.9030058;3.466382e-05;8.862996;0.9827929;1.0323374;2.833051;-7.432987678208221;0.1809954979752888;9.558226087601158;1.2633795362582987;0.6964054156769255;1.0773894174598035;0.827700348432056;0.4130402894573271;0.8780487804878049;0.7073170731707317;0.43902439024390244;0.2751619444576595;0.05043848150297618;0.032855975709546584;0.39042358239309427;0.4523809523809524;0.969054062251914;0.7363678804855277;7.727226767594289
5149;455.36066;94.724945;3.5468886;7.2176476;2.438448;4.3758426;2.3756902;6.1009197;0.7856749;4.7873683;1.5407282;5.202763;1.4043773;0.50150436;4.136984;0.7856749;1.8966653;1.5407282;8.344555;1.0594999;1.6481892;0.51657957;1.09939;7.10885;5.8115373;1.7890368e-05;9.958024;1.090789;0.99703616;1.2456187;;;;;;;;;;;;;;;;;;;
5150;531.6867;4.4821873;3.375275;4.884899;4.7452073;9.809638;2.058458;3.175547;0.39584836;5.7869244;1.6263933;4.4349627;0.5509847;7.11106;3.175547;0.1104851;3.219112;1.6263933;4.326913;0.5509847;1.8120226;0.1104851;1.0637549;7.448605;8.567232;8.3411964e-05;2.857555;0.9876673;0.9174082;1.5389867;;;;;;;;;;;;;;;;;;;
5151;417.59274;98.1087;2.090136;1.0846865;5.945038;8.285783;1.8126576;6.932163;0.6860878;4.813883;1.9014528;9.121895;2.301837;8.219877;6.932163;0.6860878;4.813883;1.9014528;3.1841373;0.86987305;0.8146547;0.6860878;1.1045386;7.957072;1.2365158;8.448291e-05;8.450411;1.0949018;0.9291685;1.3621532;;;;;;;;;;;;;;;;;;;
5152;494.78683;83.75727;5.278742;8.855764;2.1418924;2.3748174;2.0939634;6.686678;0.7182391;4.060453;3.6530416;5.328819;2.2968862;1.19603;5.256723;0.4996986;4.060453;1.3667204;6.5369577;1.097358;1.5392847;0.4996986;1.0062559;2.77723;7.126862;5.2523294e-05;2.951157;1.0108615;0.966385;1.5470186;;;;;;;;;;;;;;;;;;;
5153;443.46637;22.218693;3.5256267;5.873512;6.7925;1.7057823;1.4743378;2.7645297;0.54941773;3.5057955;2.4090261;2.5509508;1.3287476;7.043395;2.7645297;0.54941773;3.5057955;1.9606326;8.718808;1.0629951;0.5396601;0.54941773;1.0459815;7.6407213;7.9933662;3.072135e-05;4.783052;1.0359157;0.9938298;0.46679792;;;;;;;;;;;;;;;;;;;
5154;412.55264;60.355167;7.152826;3.7537713;7.419177;9.298256;1.3488141;7.0722938;0.10082263;3.8738916;4.118788;6.947429;1.9555213;7.3470826;6.105101;0.10082263;3.8738916;2.9939463;1.8814168;1.1112664;0.8741318;0.10082263;1.1201363;4.577528;0.86620873;7.652182e-05;9.619825;0.9992245;0.99402547;0.38063475;;;;;;;;;;;;;;;;;;;
5155;400.7451;80.03164;2.1296337;7.3007545;7.862638;6.222293;2.4269059;4.1547832;0.81992304;4.6099815;1.709114;5.346824;1.9706793;4.4849916;4.1547832;0.74520475;1.7092091;1.709114;7.681726;0.8386194;1.0850301;0.39080575;1.1934448;8.311933;6.070206;2.02227e-05;2.8578625;0.99764866;0.9831581;1.6047726;;;;;;;;;;;;;;;;;;;
5156;464.9504;32.610596;3.1505437;5.4130588;2.0791197;5.117326;1.6037552;7.063353;0.43608207;3.7464733;3.7730963;2.9237504;0.683675;7.0359397;2.790441;0.3866052;3.7464733;2.9731731;7.2692623;0.683675;1.0254143;0.1334585;1.149662;9.470384;1.0872979;7.494035e-05;3.938734;0.93187654;0.9403186;1.6575521;;;;;;;;;;;;;;;;;;;
5157;517.9061;36.021427;1.4628445;1.2180322;7.346296;1.603464;1.6508111;4.5728726;0.328656;4.142785;4.9212294;2.9890993;1.5927342;8.265611;1.1393645;0.328656;4.142785;2.9069307;6.3117867;0.8699533;1.7992746;0.29262844;1.131731;7.065838;8.401243;2.8786468e-05;9.313942;0.9242312;0.9051386;0.02815194;;;;;;;;;;;;;;;;;;;
5158;491.04608;63.268303;1.2773852;6.817333;4.295655;5.830157;0.7343807;1.6288068;0.7685866;5.33116;4.8293614;8.0929785;1.0444682;5.836813;1.6288068;0.4404005;5.33116;3.6981373;5.6936116;1.0444682;0.57432604;0.4404005;1.1304213;8.634317;5.1887894;4.265479e-06;7.6080914;1.0724801;1.05969;1.2888935;-8.391549406828908;-0.10509684034735756;10.066800912952353;1.525048400797914;0.9604385596090758;1.2309310475755284;0.827700348432056;0.4085792675611142;0.926829268292683;0.7804878048780488;0.36585365853658536;0.17182272221358486;-0.11577171686886759;-0.24114025712579648;0.2980663291309579;0.7380952380952381;0.9830938598503168;0.7811858076563961;8.119870964877553
5159;460.35385;15.562311;8.308705;9.722737;2.9010532;3.370537;1.5296974;1.9046088;0.81039333;4.8256593;4.154439;9.386019;1.8455952;9.860896;1.9046088;0.37799954;4.8256593;2.7932749;7.473043;0.66079646;0.86318564;0.37799954;1.05598;0.6296978;3.797013;4.0248837e-05;8.229511;1.0988847;1.0507312;1.2458872;;;;;;;;;;;;;;;;;;;
5160;598.24;12.70285;9.143491;2.9200127;5.719115;2.657166;1.2574286;4.2360687;0.83138776;4.1177053;2.7092283;5.6925907;0.84755737;3.0822854;3.02357;0.5964366;3.9048762;2.7092283;5.4382915;0.84755737;0.53698653;0.40000105;1.167099;3.4158587;6.5719028;5.6307643e-05;5.7981596;0.9235723;1.0659088;2.1524794;;;;;;;;;;;;;;;;;;;
5161;587.905;25.730722;7.8513885;8.752627;6.1544704;4.4586535;1.058686;1.1614214;0.792153;6.7275825;1.209118;7.134516;1.9852523;4.073314;1.1614214;0.792153;6.048116;1.209118;4.2850356;0.80356836;0.12959142;0.15872507;1.0136808;6.3051105;4.882525;8.893798e-05;6.954841;0.9342768;1.0837529;2.9657073;;;;;;;;;;;;;;;;;;;
5162;425.13068;74.38471;8.772987;6.5510535;5.110876;1.2247692;2.4298313;5.994649;0.2669723;3.5578573;3.643071;2.1290996;1.2247692;0.5471673;5.994649;0.2669723;3.4340496;3.5354915;9.936808;1.2247692;1.426243;0.2669723;1.0768957;6.6123004;3.4406424;3.0483923e-05;9.59835;1.0187749;0.9653051;1.7964661;;;;;;;;;;;;;;;;;;;
5163;483.02148;37.293324;1.688025;1.6088753;8.567606;6.340564;2.3586683;2.9998899;0.79938805;3.1093292;1.0136532;5.059836;2.1356552;2.6053014;2.9998899;0.78894037;3.1093292;1.0136532;3.9745646;1.1818136;1.9613965;0.52049947;1.0487883;4.9904194;1.6063671;1.5875927e-05;9.446294;0.91055065;1.0940529;2.547164;;;;;;;;;;;;;;;;;;;
5164;529.7694;51.228462;9.073022;7.5427723;2.4021716;6.5520372;2.4553018;1.2034999;0.31980386;3.541122;4.1074886;5.1210237;2.0724747;9.130534;1.2034999;0.31980386;3.541122;4.1074886;7.4215703;0.90601975;0.65890235;0.31980386;1.114456;7.060863;4.756597;5.072547e-05;7.628422;1.0069727;0.95281595;2.4552782;;;;;;;;;;;;;;;;;;;
5165;546.6982;20.349606;5.1409626;4.9175606;4.6643815;7.2244935;1.1997565;5.2162476;0.3759157;5.2493734;2.209681;2.3804252;1.862119;8.908669;5.2162476;0.3759157;2.157882;1.3564624;8.171832;0.9343292;0.21289183;0.3759157;1.0089577;7.3976793;3.5497527;7.948941e-05;4.9826655;1.098137;0.9362552;0.7198528;;;;;;;;;;;;;;;;;;;
5166;473.27444;20.216461;7.8946586;8.122979;3.4031465;1.1078856;1.8004075;4.936817;0.3334019;1.5510744;4.485857;1.2452406;0.58131635;5.363516;0.19152473;0.11346198;1.5510744;2.370908;4.0731993;0.58131635;1.5768077;0.11346198;1.1135167;5.083578;0.55938363;3.1664604e-05;2.7957714;0.9243576;1.0328342;0.435071;;;;;;;;;;;;;;;;;;;
5167;549.25635;65.39468;6.5033913;6.6852846;1.4392015;2.4977982;1.1159482;1.8227494;0.29682803;3.684436;2.2101753;7.0568037;2.043612;3.792348;1.8227494;0.29682803;2.407274;1.7858866;1.3306458;0.81088626;1.3161838;0.26605934;1.1529336;5.881821;5.011146;2.3566856e-05;3.4892957;0.95666;0.94985265;0.9650591;;;;;;;;;;;;;;;;;;;
5168;424.83002;11.72915;4.083815;0.9253405;4.051576;7.928406;1.3891168;2.1782157;0.6204877;1.7644355;3.4064648;4.3228207;1.7212104;5.764029;2.1782157;0.45515347;1.7644355;3.4064648;7.461496;0.56716716;0.108601354;0.38952902;1.0427971;5.936218;1.8918074;3.497824e-05;3.108513;1.030507;1.0220335;0.56716996;;;;;;;;;;;;;;;;;;;
5169;466.36252;67.116234;3.3096712;2.0493045;7.462681;6.129578;1.0327443;5.8322616;0.65559226;6.227127;1.0573139;4.427879;0.76197827;6.909338;5.8322616;0.65559226;5.9898806;1.0554652;3.8160539;0.76197827;0.6003663;0.65559226;1.1024648;8.282476;1.1739522;4.1438667e-05;5.351905;1.0118182;0.93805504;1.7777638;;;;;;;;;;;;;;;;;;;
5170;543.2866;40.669483;1.9749845;4.1072006;5.7092414;0.98239726;1.6688784;1.9821489;0.7728707;3.714317;4.535272;9.577778;0.98239726;4.2932;1.9821489;0.7728707;2.3586562;1.7871914;2.70296;0.9721313;0.44393998;0.41663253;1.0541183;0.5524294;9.001275;3.1392876e-05;5.599786;1.075093;1.089852;2.9415543;;;;;;;;;;;;;;;;;;;
5171;525.13654;67.45582;4.655125;5.2848744;4.7687187;7.5493937;1.0775084;1.0419086;0.27837652;2.480199;4.236495;2.5416653;2.494072;3.9530592;0.82415414;0.27837652;2.480199;4.236495;1.2358885;0.7571962;0.123832665;0.27837652;1.1112841;4.9306955;9.122403;7.934585e-05;9.105663;1.0538869;0.9377135;1.972983;;;;;;;;;;;;;;;;;;;
5172;567.442;38.791218;5.3963346;9.382359;5.272343;4.6910777;1.0863284;7.498135;0.5256594;4.478967;3.2618814;8.201368;2.3039873;1.0243536;0.3403403;0.5256594;1.8085083;2.2787757;1.1619196;1.3557223;0.2559996;0.5256594;1.0320921;2.5168946;6.3334;5.3009517e-05;7.110508;0.9995602;1.0138918;2.0407891;;;;;;;;;;;;;;;;;;;
5173;409.3714;84.75916;9.846348;8.379947;3.8125172;3.293966;1.3425633;2.886131;0.6363068;3.688621;1.3839054;9.0875845;1.1163504;3.7795901;2.886131;0.6363068;2.786105;1.3839054;3.7498295;1.0501609;0.15392357;0.6363068;1.0658011;7.873079;3.914774;1.5276204e-05;6.746527;1.0804513;1.0813456;1.3338009;;;;;;;;;;;;;;;;;;;
5174;434.87836;6.5000606;1.2393433;8.1947;2.0994716;7.7637014;0.54577583;6.7918363;0.42984504;7.0615296;3.7240796;7.65713;1.4977219;1.3716071;3.653518;0.42984504;6.9882765;3.7240796;3.8265083;1.2196856;1.1158864;0.29473197;1.1939462;7.8365583;7.5775814;1.7701095e-05;3.365666;0.98844147;0.99005324;2.9411342;;;;;;;;;;;;;;;;;;;
5175;409.6989;89.43643;6.2703576;5.8101454;6.313868;4.1793194;2.29669;3.6914947;0.29952446;5.5149016;4.2354546;4.072696;0.5816368;1.2417561;0.46263677;0.29952446;2.8541539;2.0360878;7.877815;0.5816368;1.5646156;0.11320932;1.1802526;1.1279277;5.0195675;2.5061668e-06;9.369582;1.0214728;1.041024;0.12209591;-9.41544896632161;0.2701666847243587;12.297860349288776;2.4167479458132846;0.8677200472589864;1.3592954349595505;0.6799094022017561;0.419327767277029;0.7317073170731707;0.6097560975609756;0.14634146341463414;0.27498258210493776;-0.2410091024677242;-0.2516130638783623;0.34513766990698946;0.4761904761904762;0.9581208607957064;0.6212903784273688;9.929649705444692
5176;438.42285;27.597456;5.677453;1.7450597;8.338532;5.0278826;0.9442021;7.2580547;0.17020358;4.3640494;4.478099;4.3065324;2.4697769;6.5565267;7.2580547;0.17020358;4.3640494;1.9838117;5.9872947;0.57863754;0.3696322;0.17020358;1.1133877;2.124051;7.0478134;9.482993e-05;5.6039968;0.9726189;1.0638926;0.5498974;;;;;;;;;;;;;;;;;;;
5177;400.85657;5.211679;1.1083553;7.686848;8.10148;8.733073;1.7616291;3.7942421;0.35040537;7.311238;3.5186787;2.2372391;2.4335203;8.054487;3.7942421;0.35040537;4.3253427;2.37187;2.9421282;1.458147;0.6123685;0.1544119;1.1561729;4.8355103;1.9794065;5.629243e-05;5.6069374;1.0194904;0.91250056;0.90214556;;;;;;;;;;;;;;;;;;;
5178;500.84207;56.67804;3.9006553;1.6875898;3.1000762;2.2621863;0.6363479;5.8704696;0.56966627;5.884682;1.9444511;1.4120573;0.73057026;3.1835577;5.8704696;0.13350207;5.884682;1.9444511;8.455267;0.69469696;1.3429196;0.13350207;1.1002352;5.5590954;9.4559145;2.0676902e-05;8.153883;0.9217408;1.0025647;0.5753686;;;;;;;;;;;;;;;;;;;
5179;505.66287;23.21107;4.7486396;1.7321742;4.908589;6.0474844;1.2633301;7.276687;0.25157905;2.6678474;4.8435655;3.5253844;1.1896975;9.427227;1.5009668;0.25157905;2.6678474;1.8877493;9.320439;1.1896975;0.2792054;0.25157905;1.1636467;3.9803882;3.0686128;8.0578815e-05;7.6438756;0.9429431;1.0761356;0.51916116;;;;;;;;;;;;;;;;;;;
5180;531.57837;46.46111;5.397855;3.2212822;5.9691005;1.8459371;0.58793473;2.8350441;0.88839966;4.2876587;3.1989584;3.9499516;0.6197049;4.3031588;2.8350441;0.8820393;2.8619115;3.1989584;8.306583;0.6197049;1.9676578;0.20321526;1.1610149;9.03154;1.3100374;7.407613e-05;2.939565;1.0123298;1.0741;2.8179598;;;;;;;;;;;;;;;;;;;
5181;476.98248;80.42911;3.0244503;9.29533;8.22207;9.798492;2.4956174;1.1930506;0.7362694;4.5046577;1.3436394;2.623825;2.1177466;0.5528001;1.1930506;0.3882547;1.6015776;1.3436394;3.947161;0.5834477;1.9314198;0.27723986;1.0300095;3.4422526;6.79538;1.7300123e-05;9.716679;1.0301225;0.93195486;0.1998916;;;;;;;;;;;;;;;;;;;
5182;400.64154;79.36313;1.210312;7.724261;2.768566;3.737885;2.237821;3.9161582;0.19170564;6.9899874;4.833157;8.100745;1.4291406;7.229684;2.7724245;0.19170564;6.941435;2.2506657;8.323901;1.06346;1.7839764;0.19170564;1.084643;0.6709336;5.9086957;8.3514846e-05;7.462009;1.0632677;1.0867184;1.502419;;;;;;;;;;;;;;;;;;;
5183;534.77826;60.438175;3.5739722;1.5975382;2.1900861;9.183074;2.2040756;5.948381;0.2823311;4.8381515;4.6865535;5.9842544;2.3946414;8.725546;5.948381;0.2823311;3.2637599;2.2215886;3.3086822;1.2072494;0.24414061;0.2823311;1.0517584;5.552894;1.0351487;1.6413813e-05;6.413768;1.0735557;0.9594478;1.3958517;-6.871638765790136;0.18012392483115036;9.204909045984888;1.7981833368880302;0.7098468094277752;1.080864846889517;0.8235191637630664;0.4110697913803512;0.926829268292683;0.7317073170731707;0.3902439024390244;0.181326811468211;-0.05360371961392451;-0.11141082994575087;0.27929799856916937;0.5714285714285715;0.9777949093235878;0.7516806722689078;7.428468340727963
5184;410.85822;97.80932;8.510893;9.262085;9.384612;4.2397795;0.9125379;4.6660204;0.14635949;5.6183467;1.9938635;2.4217935;0.77938205;6.78363;4.6660204;0.14635949;5.393786;1.9938635;4.153098;0.55199605;0.44852585;0.14635949;1.0367365;8.59842;5.2768598;3.8501916e-05;4.7270637;0.9761417;0.9298864;2.6787639;;;;;;;;;;;;;;;;;;;
5185;573.2341;46.911358;8.251507;8.028714;2.3114784;8.600168;1.6374688;6.4291577;0.8703407;2.480566;1.0899856;1.5002043;0.6581301;6.6662884;5.6155477;0.34815362;2.480566;1.0899856;8.095762;0.6581301;1.230151;0.17836727;1.0616423;9.926942;2.417858;5.684005e-05;9.88188;1.002644;0.9999722;2.1420732;;;;;;;;;;;;;;;;;;;
5186;404.5308;4.899451;2.544832;6.3931494;9.901987;7.857912;2.235915;2.73358;0.3084926;3.9325671;1.7889594;9.793709;2.3539307;5.666288;2.0734768;0.3084926;2.548259;1.7889594;5.8408213;1.4610008;0.69857347;0.3084926;1.0729324;4.1796446;6.89021;2.99055e-06;4.8265285;0.9424005;0.9455727;1.4370623;-8.16395934334752;0.1971326418900219;10.63826388191096;1.5009465531557566;0.780445695631909;1.1753091456737916;0.7820557491289201;0.40123793000167407;0.8536585365853658;0.7073170731707317;0.3170731707317073;0.228452670407251;-0.228452670407251;-0.3641615168213147;0.3641615168213147;0.8095238095238096;0.9835900944442616;0.7556956115779647;8.588165500423674
5187;506.09503;82.12309;6.7813315;2.0553544;6.390762;3.0162013;1.2577869;1.4415761;0.97052604;2.586771;3.2131429;6.6061163;2.3520837;5.12691;0.45898676;0.5509282;2.586771;1.9945672;3.1520565;0.6071154;0.7897077;0.15157822;1.0909044;3.0643823;7.6948614;9.8284276e-05;3.9252124;1.0231438;1.0777313;1.1118795;;;;;;;;;;;;;;;;;;;
5188;578.9836;22.908092;9.305191;3.813118;5.490985;6.7869825;0.5700195;2.4359725;0.9788205;4.197673;1.0870464;1.0658531;2.2077987;1.0183978;2.4359725;0.25527427;4.197673;1.0870464;5.8333945;1.3030039;1.8047743;0.21428077;1.0974957;8.967915;0.7246787;4.6436424e-05;6.0141993;0.9080676;1.0212551;2.481936;;;;;;;;;;;;;;;;;;;
5189;514.4979;18.447641;2.46618;3.6362045;2.7004573;3.0234098;1.3405704;2.4868324;0.3198153;6.721273;4.8938894;3.4162786;1.0513853;5.1219826;1.4317179;0.3198153;3.6274135;4.7988157;9.469387;0.77325916;1.4676886;0.3198153;1.0229102;1.1904197;2.3769124;4.857331e-06;6.254708;1.0917366;0.90969294;1.3770776;-10.641820805727406;-0.5959457895515072;12.560203049318899;2.434092913769433;1.211333045995361;1.5463807738517312;0.6833943299424109;0.4144446148008968;0.7317073170731707;0.5365853658536586;0.21951219512195122;0.42463086364637614;-0.42463086364637614;-0.5088072848188852;0.5088072848188852;0.5714285714285715;0.9627626281818894;0.6390312960601455;10.164026900612665
5190;521.68335;7.930982;2.0709548;6.724429;8.744558;1.0726839;2.2840047;3.1791992;0.93283695;6.6272345;1.6668823;6.939439;1.0726839;8.639971;3.1791992;0.75908166;1.6066765;1.6668823;4.779965;0.57383466;1.8262314;0.75908166;1.0337031;6.330787;8.78241;1.5714015e-05;3.2499547;1.0177445;0.95523345;2.6968806;;;;;;;;;;;;;;;;;;;
5191;536.32214;33.462093;1.101531;6.249614;2.549486;3.6343539;0.72224265;3.026594;0.41753575;2.4060788;4.7646966;8.794481;0.76481986;2.0267386;2.4972594;0.41753575;2.4060788;1.6206348;4.251829;0.6380309;0.257525;0.41753575;1.0926286;1.1949439;7.9627776;8.547426e-05;9.832293;0.9342647;0.97998387;0.64976853;;;;;;;;;;;;;;;;;;;
5192;424.48178;33.289738;2.4689443;3.422893;4.6114116;7.3660774;0.6749051;2.5224316;0.39925888;3.9870958;4.021483;9.1691065;1.3967527;1.2019451;2.5224316;0.13112451;3.9870958;2.2935138;3.2525053;1.170347;0.96959335;0.13112451;1.1652081;9.014023;3.4112315;9.625238e-05;6.1716304;0.9181149;0.94162256;2.472402;;;;;;;;;;;;;;;;;;;
5193;534.9854;30.974382;8.306969;3.731003;1.4323103;2.524743;1.696649;1.7918913;0.9181834;7.217204;4.9341516;6.732912;1.1442119;3.2390206;1.7918913;0.7445288;3.2948499;1.9736286;8.252645;1.1442119;1.7285115;0.7445288;1.0731134;5.527897;6.9142685;7.172875e-05;3.0936127;1.0389583;1.0303344;1.20536;;;;;;;;;;;;;;;;;;;
5194;576.071;59.7261;8.307306;5.61782;1.2029313;6.6129966;0.95363605;4.391908;0.63451886;2.264313;1.2707505;1.3844564;2.1657958;7.37741;0.25644055;0.63451886;2.264313;1.2707505;6.6820345;1.100081;1.7347381;0.55689365;1.035575;9.059726;5.297647;2.1224647e-05;8.606291;1.0475188;1.0666234;2.5962;;;;;;;;;;;;;;;;;;;
5195;594.8442;75.40267;5.818114;8.5932;7.566188;7.8604646;1.27754;5.624097;0.7164747;2.448783;1.3710486;1.8191957;2.0354068;9.421078;5.624097;0.7164747;2.012823;1.3710486;6.2108784;0.9590351;1.0546185;0.7164747;1.0629172;7.4568834;3.5442147;9.617099e-05;7.6189423;0.94175637;0.9216232;2.9250896;;;;;;;;;;;;;;;;;;;
