[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[m];
439.02884;79.15381;6.3112254;4.5266943;56.714382;6.5127826;2.0413222;1.5933037;1.6066834;1.5340838;2.1390278;56.714382;1.911847;0.7094308;1.5933037;0.94528466;1.1951152;0.8951243;8.03333;1.8545686;2.183141;0.94528466;0.95736754;0.0;0
527.4217;72.32202;9.586939;9.408744;51.37152;9.255329;1.5080147;1.1722853;1.5893315;2.4111106;0.8150736;51.37152;1.9105784;1.6929824;1.0409218;0.5362624;2.1889772;0.8150736;8.783256;0.95309;1.6636672;0.5362624;0.97420347;0.0;0
457.88324;79.50568;2.0291827;6.9196033;54.493477;5.843154;1.4640512;0.71580327;1.7736717;1.11432;0.8188311;54.493477;1.7654457;1.0265464;0.71580327;1.7736717;1.0510522;0.8188311;15.506226;0.6247425;2.4207363;1.7736717;0.9501861;0.0;0
423.8866;70.99923;3.291304;2.3885257;54.21819;9.256961;1.6217364;1.4189194;2.0857892;1.7065821;1.5549195;54.21819;1.8951446;2.477651;1.2274548;0.8522748;1.7065821;1.3529388;7.940165;1.2390641;0.7774816;0.8522748;1.0451529;0.0;0
430.9938;76.64812;9.241915;2.4997969;56.89868;8.818654;2.3750017;0.5088457;1.9369434;2.2957861;1.7146007;56.36815;1.0544876;1.29663;0.5088457;1.9369434;1.5164895;1.7146007;15.201906;1.0544876;0.64916825;1.68954;1.021261;0.0;0
433.12344;79.65685;4.74024;6.764519;52.609478;5.208321;2.1366372;1.4393783;0.609371;1.6437237;1.0783727;52.609478;1.8857224;2.2631776;0.8816648;0.609371;1.0111991;1.0783727;8.934307;1.3271025;2.3016756;0.609371;1.0164461;0.0;0
495.55817;76.541534;3.3755221;5.1502037;52.377754;0.95889086;0.61980325;0.7840018;1.4585259;0.7089399;1.5668802;52.377754;0.95889086;2.1421638;0.7840018;0.5404512;0.7089399;1.435652;17.708706;0.95889086;0.5086563;0.5404512;0.9957015;0.0;0
521.4771;78.990036;9.975791;0.98160934;55.967243;9.870451;1.2182776;1.2059331;1.8420572;1.743099;0.8453829;52.08657;1.0701061;0.7674221;1.2059331;1.8420572;0.57699287;0.8453829;17.104195;0.7748286;2.1653676;1.7822891;1.0195223;0.0;0
435.28046;79.9103;1.8301047;4.9821877;50.828297;5.423549;0.8081014;1.2529083;0.516683;1.7031721;0.5539491;50.828297;1.3376156;2.1374083;1.1067051;0.516683;0.954369;0.5539491;19.803885;1.3376156;2.12668;0.516683;0.976745;0.0;0
542.4993;76.418434;6.465041;9.451227;56.688545;7.642633;2.3238897;0.64497745;1.1008997;1.1335974;0.6442235;56.688545;1.3182225;2.2039819;0.64497745;1.1008997;1.1335974;0.6442235;10.500389;1.3182225;0.6688281;1.1008997;0.96764296;0.0;0
456.2025;77.82264;8.071478;7.701148;54.394287;5.015755;0.9924873;1.7357799;0.7273608;1.7319679;1.3126762;54.394287;1.8180034;0.6602958;0.52383095;0.7273608;1.0941877;1.3126762;17.962729;1.8180034;2.175365;0.7273608;1.0370879;0.0;0
462.3116;70.319855;8.059325;5.983283;55.36345;4.194922;2.0332623;1.5225018;1.1331953;2.0343356;0.8646456;55.36345;1.8055365;1.6644897;0.77794224;1.1331953;1.5154912;0.8646456;8.7284;1.8055365;2.2360675;1.0236236;1.026635;0.0;0
444.69974;74.2731;4.9207625;2.6762846;58.019886;4.159885;1.7292095;1.8201182;2.0184712;2.122134;1.7737131;57.120876;1.8503621;2.014896;1.0613151;0.5413954;1.8203557;1.433865;12.674395;1.8503621;0.90510744;0.5413954;1.0414468;0.0;0
557.0412;72.88265;1.3000454;3.9543245;51.809715;4.1334023;2.0340176;2.1483512;2.0700102;2.0655382;1.5919415;51.627445;0.7276041;1.3570495;2.1483512;1.5741444;2.0367625;0.61615145;14.362201;0.7276041;1.0656933;1.5741444;1.0010198;0.0;0
591.96277;78.24185;8.553347;9.969418;52.099464;6.1728535;1.8386054;1.1479717;1.8391596;1.5086347;1.7070478;52.099464;2.3334033;0.98685473;1.1479717;1.8391596;0.51294833;1.7070478;12.340723;1.0855004;1.3554044;0.9932959;1.0087273;0.0;0
498.49997;76.77578;8.204911;6.8973885;59.010803;8.250764;1.0751183;1.5122087;0.7705098;2.0233963;0.72191536;51.982384;0.8150499;0.8845029;1.5122087;0.7705098;2.0233963;0.72191536;14.914644;0.76791507;1.8725057;0.7705098;0.9673064;0.0;0
408.40613;76.14414;3.060165;3.414217;57.409782;6.0783186;1.4965568;2.0522864;1.9483637;0.611357;2.3255284;56.332443;1.0877914;1.6074427;1.45199;1.9483637;0.611357;1.1287258;15.0860615;1.0877914;2.2439897;1.1105222;1.011652;0.0;0
452.11386;79.31559;3.9987996;7.6157165;52.626965;5.6865425;0.84480214;1.2079778;1.9539372;1.9593395;2.2296486;52.626965;1.7306411;0.6463664;1.2079778;1.9539372;1.2796961;0.86669517;19.132729;0.87952256;1.7936194;1.9539372;1.048884;0.0;0
431.61005;70.88868;5.56459;1.7314203;57.207287;3.6903827;0.96301633;1.6107514;0.5874509;1.0075767;1.232327;52.152176;1.7160349;1.2102025;1.6107514;0.5874509;1.0075767;0.64987487;9.879802;0.862972;1.0750322;0.5874509;0.97823644;0.0;0
568.5524;79.538414;1.9387077;4.2723;54.571888;5.1116614;0.7485334;1.6219763;1.6053822;0.671688;1.3762487;54.571888;0.8469461;1.6297024;0.75909734;1.5706707;0.671688;1.3762487;5.7124305;0.8469461;2.1999078;1.1005543;1.0126804;0.0;0
416.9708;71.007645;8.367137;2.9850905;56.17284;2.5361474;2.2521331;1.0167726;1.5054147;1.4504775;1.3913757;53.922512;1.1522535;1.4134537;1.0167726;1.5054147;1.166886;0.6488923;11.96701;1.1522535;2.3454297;1.5054147;0.96109337;0.0;0
593.2952;73.47018;9.29111;9.053674;57.86646;7.676567;1.0713348;1.5660546;1.795469;0.8683214;1.3587778;57.86646;2.087231;2.207985;1.3491669;1.795469;0.8683214;1.3587778;13.582186;1.517035;1.0590996;1.795469;1.0130605;0.0;0
517.70276;76.302734;3.7045684;7.589824;50.447556;8.026916;0.7629586;0.9854475;1.8780563;2.4573798;1.3222754;50.447556;1.5776134;2.1984653;0.9854475;0.76360255;0.8634289;1.1527699;5.653004;1.5776134;1.0106033;0.76360255;1.0493665;0.0;0
503.54794;73.414764;9.308668;5.427249;56.111813;3.0703266;0.9819419;0.79720193;0.6321965;0.87465703;1.4979215;56.111813;2.3457332;1.7365412;0.79720193;0.6321965;0.87465703;1.4979215;19.473312;1.921173;2.232752;0.6321965;0.9536962;0.0;0
569.47015;76.82536;8.187913;4.610981;53.384647;6.059774;1.0263261;2.0955002;0.997693;2.3686018;1.7444292;50.294167;1.4422388;1.1939423;2.0955002;0.997693;0.6621172;1.3888085;14.375798;1.4422388;0.6875199;0.52715576;0.9730803;0.0;0
405.50952;77.75419;7.5232115;8.713143;55.161484;3.4916594;0.75065094;2.2240357;2.1505566;2.178792;1.4055828;55.161484;1.2218682;1.0935117;2.2240357;1.3820438;2.178792;0.76993513;6.136625;1.2218682;0.969784;1.3820438;0.9570393;0.0;0
555.43054;78.28506;9.719298;2.6784284;53.637543;9.79434;1.8950505;2.1053166;1.538128;2.1931179;0.9980691;53.637543;1.8971272;1.0383018;0.6219974;0.57790864;1.5834284;0.9980691;5.1451726;0.8209271;2.3057935;0.57790864;0.9971556;0.0;0
423.3208;71.793434;3.8543165;1.5803416;59.410496;3.6194177;1.8328639;1.7361133;2.1290362;1.3806257;1.7067059;58.459164;1.6487132;1.7439684;1.7086564;2.1290362;1.3806257;1.7067059;16.766172;1.6487132;0.89228916;1.8661386;0.95335114;0.0;0
568.15564;71.82077;9.232349;8.651114;55.97157;8.762854;1.6785576;0.64926827;1.0114224;1.0303782;1.1349442;55.716625;1.6311969;2.1029427;0.64926827;1.0114224;1.0303782;1.1349442;11.086612;0.68713593;1.4857105;1.0114224;0.9677079;0.0;0
505.83524;70.52314;1.7954727;8.694115;58.465992;7.2729216;2.2384355;1.5616109;2.3769884;1.4607595;0.68855566;58.465992;1.146568;1.5280241;1.5616109;2.1824417;1.3427669;0.68855566;9.07083;0.513235;1.5463754;1.3966812;0.9623189;0.0;0
412.2259;74.908516;5.249929;3.1119955;52.567253;9.686986;0.6078955;2.403378;1.42589;2.4083655;1.3085682;52.567253;1.3560421;1.8791219;1.8462185;1.42589;0.637674;0.9246753;5.84408;1.3560421;2.1662643;0.9893862;1.0233054;0.0;0
566.649;71.375336;5.9233027;2.6770828;53.646107;7.447141;1.7139941;2.312289;1.4731466;1.10245;1.6839281;53.646107;0.50462073;1.7864244;1.175109;1.4731466;1.10245;1.6839281;5.79592;0.50462073;2.3157516;1.4731466;0.9621313;0.0;0
405.46283;73.18597;2.0175767;7.4638953;57.87067;6.4434533;1.6760038;2.1134324;1.087449;0.76793903;1.0178157;55.687763;0.99369615;0.5408116;1.5802467;1.087449;0.7307284;1.0178157;9.881196;0.99369615;1.7333199;1.087449;0.98809266;0.0;0
427.67413;78.40434;7.6099215;2.2048051;52.34441;5.0900736;1.9339029;1.8887359;2.0871356;2.0224092;2.4676702;51.69076;0.59288466;0.52929616;1.8740071;0.82667255;2.0224092;0.6013776;11.713306;0.59288466;1.5091156;0.82667255;0.9983004;0.0;0
559.5649;79.48659;5.2241287;6.559754;59.99994;5.1873255;1.1511569;1.5109382;1.8937148;1.4554149;2.2844422;55.847984;2.3016655;1.7474862;1.1338634;0.69871944;1.2314076;1.193511;18.682936;0.5352374;1.3162884;0.69871944;1.0315511;0.0;0
492.9742;78.22076;5.045418;7.281235;56.600796;0.9113084;1.351841;1.3776784;2.2285252;0.9869662;1.0005594;53.956993;0.9113084;1.7399101;0.66689914;0.88919383;0.9869662;1.0005594;9.009199;0.9113084;2.1610816;0.88919383;1.0134939;0.0;0
576.2778;70.006485;6.191101;6.5600176;58.96819;9.971962;1.1776698;1.6825794;1.3477176;0.59046185;2.3110287;51.36255;2.4681897;2.3558161;1.6825794;1.3477176;0.59046185;1.8142402;5.334977;0.9422241;1.7365487;0.56243366;0.9800494;0.0;0
527.0859;75.680244;2.1258762;4.785048;51.045147;6.0653973;1.2806832;1.4466348;2.1325183;2.1137588;0.94598264;51.045147;1.4402479;0.877653;1.4466348;1.858684;1.5732907;0.94598264;12.593808;1.4402479;0.57825893;1.0800946;1.0206982;0.0;0
524.70575;71.6666;2.720229;8.327217;54.138294;6.241396;1.7800931;1.3254865;1.3808379;1.0146922;2.1561139;50.02922;0.6821254;2.4340668;1.3254865;1.3808379;1.0146922;2.0344837;12.198292;0.6821254;0.7409792;1.3808379;0.9802074;0.0;0
458.44702;73.75747;2.5442283;9.362849;53.35921;2.5420458;1.0166118;1.6963254;1.1075255;0.5246504;0.91899455;53.35921;1.9260535;1.5903091;0.6629676;0.72428095;0.5246504;0.91899455;16.027842;1.9260535;1.7177123;0.72428095;1.0473679;0.0;0
426.7361;74.27919;9.562587;7.321949;59.709637;4.8311677;2.23601;2.3342414;2.4727955;2.4668067;1.193295;50.209988;1.7316549;1.6849952;2.3342414;1.1548964;2.3736181;0.7733024;10.531203;1.7316549;0.89669216;1.1548964;1.0405225;0.0;0
592.2345;79.429405;7.936028;4.712456;51.44749;2.8936675;2.487745;0.9372267;1.0456338;2.2002282;2.0864446;51.44749;1.7343161;1.8242964;0.9372267;1.0456338;1.1191813;0.50109947;8.259528;0.95926154;1.1280109;1.0456338;0.98210293;0.0;0
420.95953;76.33739;5.7156925;9.960882;57.481632;2.891296;1.352019;0.77115893;0.89754933;1.7430631;1.5527236;50.304718;2.4174283;2.1244118;0.77115893;0.89754933;1.7430631;1.2225735;10.745305;1.4741275;1.0380695;0.89754933;1.0165077;0.0;0
505.80212;72.67655;6.9010415;4.989684;56.308468;5.882617;2.4815915;0.8149201;1.6716621;1.6805912;0.8240278;54.36784;2.1942244;0.68287706;0.8149201;1.4899446;1.6805912;0.8240278;9.001527;1.5489061;2.4721296;1.4899446;0.9911881;0.0;0
454.51373;76.42795;6.8148007;1.9579972;58.513577;3.0921533;1.4642059;1.8983696;2.03205;0.91956323;2.3223677;56.828804;1.8723431;1.9486934;0.9010793;1.1373109;0.6116109;1.6206336;5.485951;1.6715058;1.1316175;1.1373109;1.0074136;0.0;0
452.82812;79.518654;3.2873397;2.5614982;59.772873;6.9660516;0.5396383;2.2400808;0.77737135;1.3466682;1.484288;55.88049;1.2426662;2.063441;1.6699595;0.77737135;0.58338225;0.59250134;9.3441515;0.54750925;1.4732715;0.77737135;0.9964119;0.0;0
518.91724;70.59159;1.6881313;4.066294;58.058907;4.327388;2.304881;2.0333939;2.1030757;1.7446922;1.6422666;55.243923;2.1990206;1.3566974;1.6354333;1.2866489;1.3804297;0.99845123;11.192466;2.1990206;0.50734377;1.2866489;1.0222248;0.0;0
559.58685;78.159874;5.9499426;2.4571617;52.521526;4.3279376;1.1727808;1.3079218;2.4414518;1.1006035;2.182701;51.325844;1.5246692;1.9347489;0.7541203;1.9356637;1.1006035;1.8505692;15.845134;1.108187;1.4138131;0.942721;1.0197731;0.0;0
555.4359;72.168976;3.2936866;7.982461;58.342453;7.2900705;0.6208904;1.6304582;1.5257334;1.8641709;1.283933;54.897274;2.3226507;0.8532432;0.87595886;0.8610455;1.8641709;1.283933;7.295092;1.3089536;1.5471144;0.8610455;0.9585391;0.0;0
573.7603;71.53108;8.848592;1.0283619;55.26759;7.0035753;0.86874765;0.59277153;2.4317355;1.7821084;1.0876551;51.76545;0.5181475;0.5270015;0.59277153;1.3178141;1.6733418;1.0876551;11.602992;0.5181475;1.9750285;1.3178141;1.0058115;0.0;0
458.58054;78.98867;3.0480826;4.593538;56.533096;4.5734444;1.9481808;1.4293498;0.77486336;2.301719;2.414008;55.26999;2.2571568;2.190222;0.8183853;0.77486336;0.89964503;2.314469;16.01495;1.3754067;1.9303408;0.77486336;0.9709744;0.0;0
493.15027;70.01849;6.1130395;8.891685;52.80442;9.363787;0.9660211;1.9911302;1.6428564;0.6818398;0.64843655;52.80442;0.8435858;2.4593484;0.6205979;1.6428564;0.6818398;0.64843655;9.188166;0.8435858;2.3874195;0.83560216;0.9901167;0.0;0
401.8669;77.41086;4.7228456;1.9714043;58.16016;3.8870773;1.9665236;2.084028;2.2682397;0.5829378;1.6135467;54.716602;1.5519941;2.4360218;1.6006111;1.0999038;0.5829378;1.6135467;18.992376;1.5519941;1.7446002;1.0999038;1.0440716;0.0;0
549.3715;70.872284;7.6604156;6.1423626;54.444622;7.4371686;2.1632085;1.7235641;1.4135683;0.50156325;1.2926348;51.744522;1.8801666;1.2141228;0.78998554;1.4135683;0.50156325;1.2926348;7.236437;1.7371101;1.5645835;0.6479347;0.98314834;0.0;0
460.46863;76.179955;9.55179;9.3980255;58.08367;8.122568;2.3201737;2.1641176;2.1521943;2.459872;1.0428356;52.780758;1.9518535;1.8244253;1.3524656;1.3207871;1.4031963;1.0428356;15.45505;1.7348977;0.72519517;1.3207871;1.0246959;0.0;0
512.2987;76.20897;4.6452966;1.5515265;54.27254;2.8862145;2.312478;1.1905172;1.8095299;1.7127395;0.6577033;54.27254;1.8528568;1.0139626;0.65542305;1.8095299;1.2991767;0.6577033;11.98977;1.1790674;0.71700716;1.0571386;1.0106269;0.0;0
433.86005;78.62776;1.3036262;4.0825043;56.16542;5.215233;0.86113316;0.675644;1.0205337;2.0087812;2.2283332;52.33453;1.3535458;0.8158456;0.675644;1.0205337;2.0087812;1.6760843;15.296173;0.58993715;1.5658906;1.0205337;0.9752283;0.0;0
563.8799;78.22607;6.9190254;1.242722;51.029945;1.0907698;1.6170145;1.5322161;2.3007092;1.7943523;1.9500333;51.029945;1.0907698;1.8924426;1.5322161;1.571125;0.5398489;1.9500333;13.951192;1.0586066;0.7728499;1.4620383;0.95137185;0.0;0
563.45447;76.85165;2.0755823;7.1079683;50.92466;3.9038622;2.2666893;2.4853773;1.2421222;0.9609646;1.4862709;50.92466;2.2073774;0.9643275;0.6879808;0.84045655;0.6907314;1.2318561;17.47963;1.0600482;1.1508955;0.84045655;0.98409194;0.0;0
575.4906;73.80547;1.8509637;4.6992435;59.529694;3.3567865;0.9859665;2.2810218;0.59149265;1.8348949;2.1555166;50.00565;1.6954255;1.0055816;2.2810218;0.59149265;1.8348949;1.7287414;8.328539;1.6954255;1.7636279;0.59149265;0.97697794;0.0;0
409.1874;71.664055;6.920179;9.520624;57.260654;7.92049;2.4982498;2.2524455;0.96262205;1.8185102;1.4240638;57.114517;1.4275203;2.265375;1.9954484;0.96262205;1.1469741;1.380602;10.726494;1.4275203;2.0704708;0.96262205;0.97863364;0.0;0
598.49176;76.35683;1.8355923;7.190738;51.72695;2.9085977;1.9727553;1.7117367;2.0984666;2.3198087;2.4369137;51.72695;0.76329386;2.2539172;1.7117367;1.0368911;1.073471;0.7447139;19.604244;0.5197677;1.9555615;1.0368911;1.048692;0.0;0
449.55588;74.969696;2.071872;6.3776593;55.977352;1.1314641;2.3674316;2.4080298;1.9371786;1.2103738;0.79931605;55.977352;1.1314641;1.6744298;2.22777;0.8441705;1.2103738;0.79931605;11.709685;1.1314641;1.2209784;0.8441705;0.980561;0.0;0
461.88675;70.77942;4.8956347;9.183933;57.811954;1.1152438;1.1216903;1.6186568;1.8364106;1.7641917;2.4169495;57.811954;1.1152438;2.254181;1.0390201;1.8245807;1.0260332;1.2761102;11.032351;0.6038729;2.4901693;1.8245807;0.9551082;0.0;0
449.86716;79.55562;5.016167;2.0799267;55.987095;7.849799;0.90525615;1.3717616;0.6768428;1.2841743;2.354118;55.987095;2.422015;0.5995828;0.59575224;0.6768428;0.9512424;0.51429695;7.486912;1.3426187;0.71272635;0.6768428;1.0000209;0.0;0
453.50653;73.144196;9.2148;8.029349;54.48447;2.2046754;2.3992581;1.817263;2.037786;0.8487247;2.3612103;54.48447;1.3016728;0.97487915;1.817263;1.9645188;0.8487247;1.121921;6.4340935;1.3016728;1.254579;0.71603894;1.0240188;0.0;0
510.53226;70.02141;3.4128213;7.541223;58.352455;6.7607617;1.063256;1.6078765;1.721234;2.0362303;0.6972762;55.859882;0.5629836;0.6288137;0.54140514;1.3859491;1.7360567;0.5486339;7.326993;0.5629836;0.6540641;0.67113215;1.0283239;0.0;0
447.9621;79.01691;4.5485096;7.0265837;50.507748;2.7342107;2.3085485;1.8960713;0.76035124;1.4309853;1.1772943;50.507748;0.8006409;1.1436384;1.8960713;0.76035124;1.4309853;1.1772943;13.6236515;0.8006409;2.371859;0.76035124;1.0007752;0.0;0
478.75427;75.77051;7.3384414;6.7064986;56.33336;2.9167652;0.8404206;1.2553151;1.3840947;1.3104094;2.0436902;56.33336;0.91849583;2.476494;1.2553151;1.3840947;1.1871245;1.8309637;14.483545;0.91849583;1.8419144;1.3419144;1.038742;0.0;0
531.12134;77.330605;8.425881;2.0317943;54.730076;8.2385645;1.2169461;2.4467506;1.1346812;1.4196604;1.5242414;51.629456;0.77699226;2.1836445;1.7624723;0.646921;1.4196604;1.2325712;13.352845;0.77699226;2.2475293;0.5301391;0.96712905;0.0;0
567.20526;71.526665;4.0769954;8.307795;56.481663;7.106551;1.7572365;2.3848078;1.9260013;2.3197372;2.1110218;56.481663;1.1304219;0.5731498;0.83050185;1.0946057;1.916907;1.8638506;13.31129;1.1304219;2.029292;1.0946057;0.9639267;0.0;0
538.5483;74.04606;6.6428046;6.679902;52.904495;6.8561306;2.32378;2.1059685;1.3359405;1.7093039;1.5382382;52.904495;1.2162828;0.5322053;2.1059685;1.0064013;1.462312;1.5380565;18.902637;1.2162828;0.97459656;1.0064013;0.9607223;0.0;0
518.86456;76.450615;6.5800915;7.920404;51.624752;9.350943;1.4226371;0.5689856;1.8636552;0.9479005;0.8587177;51.624752;1.6941582;1.7298167;0.5689856;1.0718174;0.9479005;0.8587177;7.1254306;0.59947383;0.76127404;0.57802016;0.9522222;0.0;0
429.54572;72.50964;3.6591895;8.872419;59.741936;8.818888;1.6983224;1.0267301;2.3350625;1.3521292;0.95732963;53.25139;0.85003096;1.4807138;1.0267301;2.0197861;1.1628051;0.95732963;9.551121;0.85003096;1.1773479;2.0197861;1.0260258;0.0;0
563.22314;77.01499;1.9794528;5.8360763;58.642296;8.606119;1.15272;2.3706326;1.355576;0.7023042;2.2908838;51.941128;0.626487;1.8121605;1.7441458;0.58072555;0.5300787;2.2908838;14.985181;0.626487;1.1437004;0.58072555;1.0016935;0.0;0
407.455;72.33615;7.1109056;9.607656;59.089424;2.1387706;0.8905092;2.1226532;2.2524116;1.1295769;1.2551019;51.53443;2.1387706;1.0346782;0.79448575;1.7262317;0.7842064;1.2551019;13.905842;0.9952322;0.9355251;1.7262317;1.0350947;0.0;0
452.83832;72.09128;3.3394194;1.8937325;57.68759;2.4103937;1.9813489;1.0060005;1.2021072;1.1869764;1.4193121;53.931885;2.0782773;2.2364292;0.5161517;0.55068344;1.1869764;1.4193121;6.0690365;1.7934774;2.1643422;0.55068344;1.0061938;0.0;0
411.41177;70.11625;3.7963696;0.9367446;50.6492;9.837004;1.9697211;1.6443759;1.1307763;0.78382915;2.1138098;50.6492;1.0510098;1.4631518;1.6443759;1.1307763;0.78382915;0.50351703;18.839499;1.0510098;1.3715549;1.1307763;0.9528079;0.0;0
533.4858;72.81907;6.1084323;3.9024868;56.279125;6.14639;2.2280881;0.5538028;0.81192994;2.2466352;2.206521;51.932606;1.764792;1.0706047;0.5538028;0.81192994;2.2466352;0.77582866;6.8577895;1.764792;1.6245663;0.81192994;0.9759163;0.0;0
473.67422;72.46737;2.3633614;2.870606;53.814194;5.8995204;0.8013719;2.1576111;1.9560152;1.7491208;1.1676993;51.045963;2.478663;1.897791;1.0042554;1.4832213;0.897244;1.1676993;9.3122225;0.62879974;0.93785405;0.8837611;0.955094;0.0;0
530.40967;77.64356;3.0976346;5.93785;53.342884;5.501817;0.6172149;1.4884063;1.9886518;0.5327623;0.77576953;53.342884;0.7210008;2.2310193;1.4884063;1.2814393;0.5327623;0.77576953;16.339405;0.61476237;1.4996428;1.2814393;1.0294763;0.0;0
469.4062;75.6971;4.959317;3.4506881;52.492207;7.595743;1.7504598;1.4808884;0.76246274;0.7009589;0.7184061;52.492207;2.3494146;1.2170845;0.58514255;0.76246274;0.7009589;0.7184061;9.364113;1.2303798;2.416823;0.76246274;0.98883003;0.0;0
491.14813;71.778244;8.894197;7.1620526;51.806595;6.3113527;1.4776139;0.7794965;2.3564591;2.451518;2.278623;51.806595;1.8366354;0.9276715;0.7794965;1.194723;2.0877697;1.4930025;5.6312957;0.82172614;1.4272853;1.1771283;1.0154338;0.0;0
491.5922;75.681274;7.927531;9.502489;51.394493;2.264007;1.7513776;0.5680773;1.2554711;0.6975784;1.5986154;51.394493;1.1008807;0.56674385;0.5680773;1.2071887;0.6975784;1.5986154;8.587397;1.1008807;1.3892981;1.2071887;0.9668006;0.0;0
409.11612;72.25443;3.7901313;7.9002337;51.212093;1.8323494;0.9775636;2.3881354;1.8008989;1.8758866;1.2587813;51.212093;1.8323494;1.1202112;1.9874262;1.8008989;1.218445;0.79247695;13.279079;1.0796059;2.2424543;0.7334788;1.0104843;0.0;0
486.04532;74.25502;3.6488268;4.724292;57.11564;3.6557312;2.1512227;1.9618851;2.2233703;2.013264;1.3089178;57.11564;1.9988259;2.277394;0.97537774;1.5704187;1.3002577;0.9924185;19.613588;1.9988259;1.4825454;1.4602451;0.9638107;0.0;0
528.2129;78.88208;9.884839;9.868076;59.30416;8.817438;1.3898262;1.0239581;1.508116;2.2708895;1.9268849;52.19111;0.80797744;2.184243;1.0239581;0.70901036;1.4257114;1.1738089;16.173466;0.80797744;2.1712399;0.70901036;0.9836431;0.0;0
509.21045;77.192566;6.845797;7.91776;53.803173;4.5602655;1.854614;0.54917437;2.2618215;2.2376575;1.0302093;53.803173;0.7844351;1.7869619;0.54917437;0.6121063;2.2376575;1.0302093;18.92625;0.7844351;1.8896335;0.6121063;1.0324001;0.0;0
415.05676;76.511;7.1383595;8.279022;51.06018;8.837723;0.88999915;1.7718621;2.019545;1.835805;1.829095;51.06018;1.0914365;1.3985847;0.86950195;1.0743297;0.94084877;0.65958875;16.322079;1.0914365;1.3258945;1.0743297;0.9916951;0.0;0
533.6112;72.814835;1.4016314;2.7632163;52.211582;6.112234;0.59926814;2.2377913;1.2495995;1.8293078;1.3650668;52.211582;1.7307713;1.3363861;2.2377913;1.2495995;0.7185102;0.5450085;7.6139493;1.6811448;1.4363408;1.0790373;0.98536795;0.0;0
461.77255;71.24582;1.85525;7.150785;57.469925;9.35861;1.2158896;1.4405894;1.3950382;1.4626871;1.2441189;51.22774;1.4134048;1.172381;1.4405894;0.9293669;1.4626871;1.2441189;10.909963;1.3828691;1.7399387;0.59819174;0.9866945;0.0;0
402.88696;77.52949;3.579528;1.542782;53.48528;8.948389;1.3518368;1.8321229;1.7830737;0.6182695;1.5897001;53.48528;1.89211;1.993538;0.53864956;1.6544586;0.6182695;1.5897001;17.035522;1.3082998;1.3316492;1.6544586;1.0421708;0.0;0
431.1191;75.6789;8.562302;3.0413156;56.628235;4.3212943;1.3591257;2.4069095;2.2563026;1.7041391;1.8684068;56.628235;2.0204473;0.9579906;0.78273624;1.2697899;1.7041391;1.1237624;10.657916;0.99070525;2.2653918;1.2697899;0.95863956;0.0;0
499.51193;76.2276;9.187091;1.0495839;52.056236;5.9154778;0.9787781;1.4672718;2.4754162;1.2580903;1.5075078;52.056236;0.7624386;1.9630201;1.2057966;0.6237836;1.2580903;0.62473047;6.069468;0.7624386;1.0191087;0.6237836;0.97791654;0.0;0
462.08032;79.75114;2.638367;7.317649;57.567776;7.35843;1.4348019;2.124814;0.8182825;1.4878846;1.9626453;50.947617;1.0890247;1.0907505;0.81117773;0.8182825;1.1855525;1.9626453;16.909353;1.0890247;2.0340173;0.6400435;1.0126883;0.0;0
538.8766;73.48321;7.3991904;1.0906106;56.551743;1.3154598;1.5114998;1.1941708;1.7430233;1.8004369;1.1828269;56.551743;1.2601559;0.504972;1.1941708;1.7430233;1.8004369;0.53511107;18.300669;1.2601559;1.3765404;1.7430233;1.0073823;0.0;0
448.1307;78.00748;8.854652;4.987509;52.222366;2.3551185;1.072807;0.52468413;2.3139489;1.7471551;1.0110534;52.222366;0.8509045;0.7362231;0.52468413;0.7096505;1.7051797;1.0110534;19.745224;0.602205;1.0988326;0.7096505;0.9906642;0.0;0
554.5592;75.58957;8.897998;6.8046927;59.319733;7.543422;1.1640677;2.205741;1.048847;2.036061;1.564028;53.0353;2.4785657;1.2736118;2.205741;1.048847;2.036061;1.1339372;16.229609;0.86176753;1.3128649;1.048847;1.0149964;0.0;0
457.29544;72.3526;5.075146;3.6754596;55.226597;9.22232;1.618848;2.3985028;1.5020689;1.8686918;1.2137882;55.226597;1.6524167;1.1209981;2.3231623;1.5020689;1.1267514;1.2137882;9.370149;1.6524167;2.073929;0.97897965;1.0460624;0.0;0
524.1727;70.528885;3.2548842;4.242252;52.19863;3.663196;0.58955944;0.6157148;1.9033022;2.195012;2.3156698;52.19863;1.0378236;1.7484357;0.6157148;1.4392494;2.195012;0.7302691;13.168197;1.0378236;0.73573744;0.88695985;1.0346489;0.0;0
559.84326;76.16011;9.602184;8.800247;55.66679;4.485536;0.58255994;1.7986705;1.4415615;2.4652164;1.7619933;55.66679;1.2352293;0.83624953;1.0765017;0.53606486;1.2016116;0.83702964;15.8962755;1.2352293;1.2789172;0.53606486;0.9798249;0.0;0
477.11124;72.97616;3.4169066;9.102859;54.153248;8.857264;1.3650717;1.915606;0.8420837;1.2604189;1.3826643;54.153248;1.0098951;0.97898465;1.7724286;0.8420837;1.2604189;1.3826643;14.79835;1.0098951;1.1808296;0.7550225;1.0170469;0.0;0
