[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[m];
429.6886;71.66237;5.369724;3.5481586;52.383698;7.381772;0.59134847;0.90294147;1.0318762;0.5729472;0.86664605;52.111893;0.6037076;1.4831231;0.88648254;0.53751594;0.5729472;0.8132278;49.094967;0.6037076;1.2759049;0.53751594;1.003536;0.0;0
435.87408;73.20047;4.1912603;5.770941;51.023872;6.654606;1.3434789;0.76495737;0.59979314;1.2144829;1.3220384;51.023872;0.5815792;1.1210593;0.74039406;0.5989381;1.2144829;0.8822499;46.12371;0.5815792;1.0668368;0.5989381;0.96969867;0.0;0
550.4214;77.65498;4.5114603;3.602944;52.576706;8.437828;1.1275945;0.8192558;1.3007478;1.2115505;0.87738234;52.576706;0.77189076;0.9838801;0.70688987;1.3007478;1.2115505;0.7092195;35.931206;0.77189076;1.3812073;0.6926555;1.0236908;0.0;0
429.90094;71.20742;9.161973;5.889725;55.05391;6.807576;1.3877671;1.3529434;1.0269172;0.5399806;1.1794413;55.05391;1.4844382;0.8170009;0.79158926;1.0269172;0.5399806;1.0744783;49.36261;1.256317;1.4916912;0.7605919;1.0351132;0.0;0
493.88904;76.11869;2.4456685;7.177728;51.891582;2.6377676;0.8507043;0.51939917;0.8848387;1.3190445;0.7346717;51.891582;1.1779276;0.94996035;0.51939917;0.8848387;1.0244651;0.7346717;48.480522;1.1779276;1.2526137;0.8848387;1.0216701;0.0;0
546.3296;75.847664;8.753115;5.730119;50.735775;8.501742;1.1531122;1.1978195;1.0479923;1.413753;1.2203796;50.735775;0.58276004;0.7067722;0.56232584;1.0479923;0.9994667;0.78149825;49.963497;0.58276004;1.1277808;1.0479923;0.999617;0.0;0
530.2484;75.38131;2.6770818;6.4476805;59.963665;2.3633516;1.0132974;1.0100309;0.6961502;1.3716686;1.1469972;53.551716;0.98484665;0.569581;1.0100309;0.6961502;0.81630903;1.1469972;34.122787;0.60392;0.908785;0.6961502;1.0403739;0.0;0
442.12085;74.842476;9.826097;1.2523288;54.552063;1.6627796;1.2606419;0.87586504;0.8024302;0.7142084;1.1314528;53.31375;0.61107504;1.1216683;0.87586504;0.8024302;0.7142084;0.9257954;36.753456;0.61107504;1.3121167;0.7958194;0.9923338;0.0;0
460.79205;76.6386;4.979921;6.8950806;58.315483;9.449513;1.1584421;1.3944181;0.84397954;1.2619635;1.2265705;58.315483;0.7538479;0.6888848;1.3876487;0.84397954;0.8034559;0.59728897;43.5218;0.6702619;1.2579365;0.84397954;0.98611444;0.0;0
593.795;78.518105;7.5742173;9.724046;57.38774;6.212584;1.3929257;1.2595074;1.1289397;1.1823446;0.9818337;57.38774;0.6542747;0.56838065;1.0584948;1.1289397;1.0229795;0.9818337;36.746006;0.6542747;1.3305186;0.8926703;1.0063629;0.0;0
489.73413;71.62037;7.5373073;5.373967;51.65442;3.913516;0.92965394;1.1049322;1.0935163;1.1686593;0.7000425;51.65442;1.2390227;1.3063914;0.8432116;1.0935163;1.1266445;0.7000425;42.002678;0.5882804;0.8139417;1.0935163;1.0324432;0.0;0
408.8915;78.14131;7.9300327;8.204645;55.122784;3.2330203;1.0821692;0.917659;0.62049276;0.59003127;1.0072945;55.122784;0.6435288;0.63715774;0.917659;0.62049276;0.59003127;1.0072945;31.77354;0.6435288;1.445878;0.62049276;1.0123175;0.0;0
443.917;70.61475;8.083503;5.8950386;55.67859;1.6708114;1.3502098;1.4143604;1.3864948;0.9262942;0.5512181;55.67859;0.93404555;0.71680206;1.2921866;1.0394534;0.9262942;0.5512181;32.659763;0.56334263;0.78670603;0.53169453;0.9655469;0.0;0
468.48703;74.82124;1.2555801;7.3063884;51.578365;5.99566;1.0572789;1.4386104;0.75061774;0.5067568;1.3093339;51.578365;1.1030657;0.7027653;0.76815385;0.75061774;0.5067568;0.5229022;48.70886;0.85364985;0.53666294;0.75061774;0.97410643;0.0;0
599.8979;75.114655;3.3873427;3.7202005;51.118973;8.819715;0.9272395;1.2335837;1.3674716;1.4803865;1.3593816;51.118973;1.0916992;1.3030437;0.7817032;1.0576088;1.4461834;0.8866333;39.125687;1.0916992;1.0977198;1.0576088;1.0436965;0.0;0
460.5383;71.97586;2.9903564;9.698463;52.63228;7.0873075;0.96738946;0.9244612;0.8440456;0.74029607;0.59024495;52.63228;1.0653149;0.5461077;0.9244612;0.76390564;0.74029607;0.59024495;30.093103;1.0653149;1.3598943;0.76390564;0.9803969;0.0;0
405.27917;70.89673;7.2571983;2.8578193;52.612637;7.8343678;1.2724805;1.4832032;1.0149019;1.4603723;1.0632412;52.612637;0.6224055;1.403899;0.5588398;1.0149019;1.2060746;1.0632412;33.464962;0.6224055;0.76985973;0.85952055;1.0354644;0.0;0
502.58432;70.74911;7.118189;2.3477883;52.775856;6.345655;1.4397718;0.5447015;0.97336763;1.2700399;0.81508076;52.775856;1.0389926;1.4453708;0.5447015;0.5412061;1.1436906;0.81508076;43.932613;0.6478524;0.5926981;0.5412061;0.9622764;0.0;0
416.72107;70.37234;3.6030047;1.3142719;52.524563;0.9899481;0.70392376;1.3494539;1.1644179;0.7112318;0.84226555;52.524563;0.5205559;0.9400446;0.6330787;0.5551852;0.7112318;0.5116101;39.88178;0.5205559;0.56796443;0.5551852;0.96805483;0.0;0
454.8135;75.73593;8.121232;5.8248343;55.468147;4.9503384;0.7498829;0.7967406;0.7618744;0.9283011;0.7178378;53.662594;0.6304507;0.80451035;0.7967406;0.54433477;0.61419946;0.7178378;32.963837;0.6304507;0.5511127;0.54433477;1.0227002;0.0;0
598.4766;71.55475;3.7357473;6.531998;52.943954;1.225676;0.6929764;0.98748463;1.1553942;1.0973743;0.8965317;51.767017;0.9519836;1.1785737;0.98748463;0.97469896;0.8612328;0.67740935;46.27721;0.69412816;1.3436244;0.84200966;1.0387907;0.0;0
540.9277;78.08704;4.0207105;6.81065;57.71645;1.6398561;0.68858236;0.5858192;0.93233013;0.54255664;1.3678714;51.476624;0.9849801;1.3940655;0.5858192;0.6658197;0.54255664;1.1452476;35.51937;0.9849801;1.3375566;0.6658197;0.9764995;0.0;0
410.13333;78.989525;4.529543;2.4673066;50.52381;2.4989738;0.56215024;0.96647733;1.236184;1.0543258;1.1251589;50.37799;1.3750328;0.67717725;0.58706456;0.9645342;1.0543258;0.5585002;39.371418;1.1640483;0.8592355;0.9645342;1.0179324;0.0;0
489.73734;72.92408;7.6757665;6.8280773;56.215076;8.9933405;1.2976439;0.72947544;1.0558692;0.84911996;1.4976676;55.520443;1.1243547;0.7927114;0.72947544;1.0558692;0.72045404;1.482958;34.923706;0.9204944;0.79959154;1.0008085;1.0172137;0.0;0
434.3275;71.64466;1.0071791;2.4024696;57.72445;2.8576002;0.83938986;0.81576884;1.2845196;0.5820529;0.89743465;53.29033;0.714882;0.6777216;0.69370985;1.0908682;0.5820529;0.6164507;40.147484;0.714882;0.78408414;1.0908682;0.98338926;0.0;0
424.58893;74.096115;9.148834;7.7704377;54.371693;5.011045;0.92465305;1.066146;1.3842499;1.1947505;1.2450632;54.371693;0.7040846;0.6628029;0.57199323;0.8447159;0.7868589;1.2450632;39.806393;0.7040846;1.2293813;0.8447159;1.0269176;0.0;0
517.4131;78.815704;7.1977;3.4047258;53.193245;8.875954;1.3655155;1.4721422;0.9181875;1.0663229;0.63758594;53.193245;1.2285433;0.85630465;1.216974;0.9181875;0.679979;0.6216348;31.431412;0.7589258;1.2941308;0.64777106;0.9634871;0.0;0
501.13116;73.99819;6.238045;4.7406178;53.030876;7.070868;1.4158818;0.72528744;0.69551516;1.3118296;0.84371984;53.030876;0.5529242;0.65214664;0.72528744;0.64904636;0.7839399;0.84371984;34.67769;0.5529242;0.75297874;0.64904636;0.9880211;0.0;0
548.5733;71.08337;3.059718;4.241766;53.27793;2.1071084;1.0453166;0.842846;0.57252526;1.4016507;1.0716257;53.27793;1.1838644;1.3858777;0.57904536;0.57252526;1.0650858;1.0716257;36.179947;1.1838644;1.2144473;0.57252526;0.9729729;0.0;0
578.46124;79.84668;8.048171;4.2462797;51.173634;5.1072874;0.59739584;0.739787;0.84778416;0.69553834;1.0509053;51.173634;0.65714693;1.4409425;0.6121819;0.76227397;0.69553834;1.0509053;44.72346;0.65714693;0.69164217;0.76227397;0.98292774;0.0;0
449.33636;74.99676;8.842372;7.4605856;55.810757;7.9155264;0.9563044;1.0050312;1.0765216;1.156158;0.98619145;54.03752;1.3547424;0.9124396;0.69322264;0.8335568;1.156158;0.7097664;35.06857;1.2209437;1.3254173;0.7778288;0.98050725;0.0;0
584.5984;73.42371;5.464075;9.979733;56.23475;4.9393535;1.413455;0.7675773;1.2033044;0.8196718;1.4061552;56.23475;0.9385968;1.1334348;0.7675773;0.8727249;0.51605916;1.2181902;30.736784;0.9385968;1.1492678;0.8727249;1.0049531;0.0;0
503.59836;78.93621;3.5613935;5.698701;53.89682;2.8785686;1.4017527;0.6922212;1.1433488;1.0608072;1.0381372;53.89682;1.09334;1.2145877;0.6922212;0.57428116;1.0608072;1.0381372;41.305626;0.70294356;0.8579453;0.57428116;1.0134501;0.0;0
451.767;79.27403;4.3630357;4.5494537;59.558582;6.7559476;0.8250968;1.1520888;0.6817637;0.6532588;1.4026613;52.690228;1.3742055;1.2050374;1.0174767;0.6817637;0.6532588;0.57621145;39.708103;0.92942935;1.0711578;0.6817637;1.0115005;0.0;0
569.15717;74.96805;4.6878843;3.5726619;59.114346;4.6087475;1.4709967;0.67573035;0.988837;0.74920905;0.50239396;58.005924;0.8461025;1.1789486;0.67573035;0.82159024;0.69718283;0.50239396;36.288578;0.8461025;1.0347958;0.82159024;1.0164288;0.0;0
407.106;73.06716;3.68383;6.5827518;52.978752;5.5751915;0.8243361;1.0632076;1.2697079;1.3117565;1.3544842;52.978752;1.011457;0.8408296;0.81880516;0.9130992;0.50238305;0.7862153;35.98529;0.84915;1.2265882;0.9130992;1.0102586;0.0;0
511.9019;74.82634;7.3809156;5.0057673;57.323513;2.0372722;1.3142371;0.55410343;1.2865953;0.70855606;0.6379207;54.63019;0.7154822;0.93438685;0.55410343;0.7382734;0.70855606;0.6379207;43.32693;0.7154822;0.8292409;0.5788621;0.97007334;0.0;0
544.3243;72.19282;4.0137863;7.9328065;51.16316;9.135902;1.4362442;1.2181503;1.0975052;0.8888179;1.090592;51.16316;0.9138487;0.5670431;0.50462174;0.79674673;0.8888179;1.090592;40.1346;0.9138487;0.7748108;0.5479811;0.96106946;0.0;0
455.99554;74.78238;8.373076;6.4208713;57.578136;9.281446;0.62994885;0.5004825;0.633327;1.3547734;1.1602381;57.578136;1.2170926;0.89170307;0.5004825;0.633327;0.6710344;0.8125113;37.63008;0.5183198;1.0680543;0.633327;0.96027523;0.0;0
572.69836;72.29431;5.1195884;4.6484847;57.35739;3.6595123;0.7922086;1.1790528;0.9418661;0.76353323;1.4087356;55.649864;0.87951684;0.81092274;0.99626845;0.9418661;0.76353323;1.2064886;46.807682;0.87951684;0.93730545;0.87254965;1.0048274;0.0;0
448.05692;76.22203;6.6235375;9.572402;53.566288;3.5627525;1.0609313;0.64490896;0.50009537;1.0264581;0.803965;53.15005;0.54400223;1.1041614;0.64490896;0.50009537;1.0264581;0.5605561;34.44245;0.54400223;0.86728543;0.50009537;0.9891314;0.0;0
567.97485;77.59889;9.526366;1.0025077;53.869507;2.452477;0.86880094;1.2028208;1.184515;0.6766483;0.7458235;53.869507;0.78267217;1.3845229;0.9527806;1.0621403;0.6766483;0.7458235;40.951496;0.78267217;0.6774791;1.0621403;1.0431736;0.0;0
415.70898;79.694275;4.9590883;7.174341;55.860615;6.2310715;1.4792346;0.5811723;0.8791742;0.7007721;1.3847196;51.91339;1.0717474;0.78466696;0.5811723;0.8791742;0.6511765;0.8915291;47.08924;0.9095258;1.076883;0.666126;0.97827446;0.0;0
431.9855;78.425705;2.4501505;4.638202;52.80221;2.7113948;0.90318006;0.8190628;0.6965041;0.73681533;0.8529542;52.80221;0.51789075;1.0879159;0.8190628;0.6965041;0.537063;0.8529542;30.991907;0.51789075;0.68067914;0.611162;1.0304774;0.0;0
476.19693;70.86135;5.904293;2.0067587;55.72736;6.491868;1.3379872;1.2104487;0.7271926;0.7791948;1.2368805;53.20277;1.1336925;1.4647685;1.1041607;0.7271926;0.7791948;1.2368805;31.992056;1.1336925;0.633066;0.7271926;1.0246683;0.0;0
570.8111;72.11523;5.4197474;1.7435286;58.876255;9.506183;0.6978494;1.1192062;0.5068762;0.60875195;0.55839616;57.79447;1.3702371;0.97583586;1.108176;0.5068762;0.5663047;0.55839616;36.08525;1.1816899;0.5173557;0.5068762;1.0190508;0.0;0
428.91708;75.31692;8.021508;6.8088026;54.448376;2.545666;1.4831301;0.7897409;1.3406929;1.0850405;0.5451793;54.448376;0.7969783;0.90037906;0.7897409;0.6173821;0.5870891;0.5451793;44.77672;0.7969783;0.5913603;0.6173821;1.0447962;0.0;0
575.08765;72.57591;8.727815;2.2447357;52.04208;2.9557366;1.2300671;0.9574645;0.50448;0.9399568;1.2826245;52.04208;1.1498449;1.0533683;0.78662366;0.50448;0.9399568;1.2826245;34.182705;0.8733785;1.2681686;0.50448;1.0337455;0.0;0
445.94632;70.143654;7.38484;8.690292;55.580444;1.7298362;0.51394856;0.8332635;0.8555102;0.5193008;0.5205911;50.59664;1.0416425;1.4065832;0.8332635;0.7519677;0.5193008;0.5205911;40.070953;0.53731996;0.6007178;0.7519677;1.0460992;0.0;0
490.50168;77.54791;9.740238;3.7294447;56.528465;3.7657983;0.67236876;0.51210606;1.1351687;0.5344499;0.8312729;56.475025;1.0811094;0.56525236;0.51210606;1.1351687;0.5344499;0.54966277;34.860542;0.77269214;1.4531475;1.1351687;1.0188565;0.0;0
470.54688;73.57772;3.3496716;4.0289702;55.259846;8.922718;0.6022428;1.0615554;1.3176274;1.250252;0.679987;52.343895;1.091748;1.056307;1.0615554;1.3176274;1.0903901;0.679987;47.663788;0.7759033;0.6099314;0.7054488;0.9860035;0.0;0
423.62524;70.661;3.0766797;6.907132;50.23629;1.0451617;1.0915467;1.4897909;1.4558287;1.3285921;1.1355898;50.23629;1.0133444;0.77360356;1.1279496;0.720898;1.1435195;1.1355898;44.079433;1.0133444;0.8166001;0.720898;0.956303;0.0;0
588.86194;75.08836;3.55071;2.9034913;56.692806;6.690111;1.3338374;1.0134028;0.7806915;1.4838085;0.8073089;55.38789;1.1651518;1.4016019;0.5200509;0.5412724;0.52718383;0.8073089;38.762157;0.7276384;1.2682261;0.5412724;0.9856248;0.0;0
487.63565;79.77209;7.005256;0.9640568;50.368946;4.3946247;1.2852093;0.8722621;0.50115824;0.55511063;0.77317256;50.368946;1.0845599;0.6839497;0.56416285;0.50115824;0.55511063;0.77317256;49.874374;0.5787948;0.7212787;0.50115824;1.0132204;0.0;0
538.0662;76.785385;3.0161233;4.957047;54.174236;3.789665;1.0782137;0.9948899;1.2404827;0.9936859;1.3633736;54.174236;1.0298109;0.85912335;0.7971897;1.1366612;0.9936859;0.8403919;49.850075;1.0298109;0.7078519;0.82308066;1.0260624;0.0;0
515.0535;71.58766;1.7045985;5.703706;54.14398;2.4669933;1.1171312;1.2152561;1.0081064;0.588689;0.5206172;53.12138;0.7206057;0.688425;0.90815395;1.0081064;0.588689;0.5206172;43.314934;0.5890441;1.0224336;0.8707084;0.98644507;0.0;0
500.34317;75.14296;9.797272;4.957649;58.46406;8.477839;1.4431888;0.59886384;0.9171053;1.0606604;0.70740867;58.46406;1.408758;0.7673459;0.59886384;0.9171053;0.6410827;0.70740867;37.17092;0.60251135;1.0637832;0.7327596;1.0156604;0.0;0
523.31555;79.01723;3.762958;5.0677247;58.626724;8.3873825;0.9524198;0.9470434;1.2067558;1.1404543;1.1118556;54.75718;0.7151802;1.4581602;0.9470434;0.64069283;0.6663997;1.0486705;41.078506;0.7151802;0.97358483;0.64069283;1.0029751;0.0;0
579.66846;70.542435;2.9237916;6.958224;57.750416;1.2722715;1.2504723;0.6734335;1.4932675;1.0344616;0.5855094;50.055336;0.6090352;0.5849705;0.60512376;0.6581684;0.9175199;0.5855094;49.73855;0.6090352;1.1764002;0.6581684;0.9642068;0.0;0
539.8625;76.37893;4.164616;8.595768;58.19729;6.1467867;0.5971529;1.1474;0.7258394;0.72772306;1.2360845;53.82307;1.2168144;1.0648932;1.0545827;0.7258394;0.72772306;0.76513326;49.505867;1.2168144;1.1162893;0.7258394;0.97942466;0.0;0
506.496;77.21273;2.3416688;4.2261004;52.188023;4.6761236;0.5845098;1.4519925;1.1277249;0.94824845;1.3178247;52.188023;0.6262595;0.50645834;1.2097449;0.70385426;0.63566315;1.3178247;44.60976;0.6262595;1.1164896;0.70385426;1.0229303;0.0;0
529.0372;77.040115;1.2254871;8.089851;57.16284;0.9567968;0.6717826;0.7329122;1.0960463;0.95947146;1.4512808;50.29741;0.723361;0.9395291;0.7329122;0.972472;0.7067538;1.1483082;42.48511;0.50415665;0.8965675;0.972472;1.0252606;0.0;0
521.2789;71.5017;3.6789904;1.4704223;57.49284;3.6785655;1.4579091;0.89073026;1.11541;1.4202825;1.3277818;51.62939;1.3686948;0.715525;0.89073026;0.9849751;1.4202825;0.8302253;30.111517;1.3651122;1.145461;0.52207106;0.98894215;0.0;0
486.62424;79.072784;3.9745526;5.270374;57.78074;2.6109805;1.2596581;0.77102035;1.0297121;0.74746245;1.2814468;51.282074;0.9481753;1.3704388;0.77102035;1.0297121;0.64898974;0.8765268;32.057808;0.6696457;0.73317164;0.84397084;1.005968;0.0;0
524.9528;73.22271;8.280248;4.3229823;57.94783;7.8473845;1.4115624;0.8868371;1.4743122;1.000428;0.65115154;56.117256;1.1619107;0.67397636;0.6371539;1.4675287;1.000428;0.588606;41.185966;1.1619107;1.1136872;0.73784643;1.0351703;0.0;0
488.71396;70.51742;4.8642945;5.1400595;51.632427;4.970558;0.83991694;0.9591965;0.7534096;1.375886;0.53055304;51.632427;0.8881113;0.92072314;0.80241233;0.7534096;0.51478416;0.53055304;49.58893;0.8881113;1.478302;0.5454125;1.0296732;0.0;0
551.5229;70.83221;7.604446;1.7324485;52.569252;8.161844;0.6674656;1.2787198;1.3728169;0.88122094;0.9917724;50.078693;1.1457938;1.401972;0.884771;1.3646715;0.50231475;0.9917724;44.206425;0.51523286;1.1166134;0.81752145;1.0369294;0.0;0
593.7825;74.575775;7.5949845;2.1633468;57.836864;9.716245;0.5599234;1.0618883;1.1597484;0.9139427;1.2457011;57.836864;1.3385596;0.9527639;1.0618883;1.1398387;0.9139427;1.2457011;49.188297;0.68594396;0.65950495;1.1398387;1.008728;0.0;0
591.9731;70.39982;8.079828;3.5706677;51.473488;4.552581;0.93790376;1.0011255;1.4070603;0.7361205;0.5820802;51.426147;1.0144907;1.2474066;1.0011255;1.4070603;0.7361205;0.5820802;33.403988;0.7179065;1.069957;1.4070603;1.040228;0.0;0
564.14716;77.795525;9.2584305;3.3891377;51.23961;5.954172;1.4718648;0.5303297;1.2963446;1.1306633;1.4282212;51.23961;1.1130605;0.75516444;0.5303297;1.2043145;0.6653248;1.1737304;42.47217;0.6586944;1.4360932;1.0961101;1.0478659;0.0;0
520.3518;78.65823;5.4375453;4.404379;59.770134;9.753304;0.54200727;0.5422387;1.1594;0.89364076;1.0585879;57.39802;0.5722291;1.2667702;0.5422387;0.66604644;0.82640535;0.6482824;49.294964;0.5722291;0.8361296;0.66604644;1.0187668;0.0;0
549.8664;70.13373;1.845975;5.0610557;59.677902;2.4131093;1.4271549;1.3608533;0.5464247;1.2875861;0.7492785;59.310635;0.7314089;1.1260973;0.61749953;0.5464247;1.1757759;0.7492785;31.061533;0.7314089;0.56255674;0.5048026;1.0313054;0.0;0
435.60965;78.100136;1.2518327;2.91267;53.367336;1.3929915;0.7760103;1.3288909;1.1048626;1.1178306;1.292989;53.367336;1.1265663;1.0185881;1.2163677;1.1048626;0.61128527;1.1558418;41.2847;0.9845297;0.52010226;1.1048626;1.0465072;0.0;0
495.80368;79.812065;2.6008768;6.534906;50.08593;5.173515;0.5573606;0.6391019;0.72202504;1.0840272;0.64791733;50.08593;0.5422885;0.95133424;0.62923187;0.58235663;0.6141112;0.64791733;32.09894;0.5422885;0.8645376;0.58235663;0.9525679;0.0;0
451.46097;70.30368;8.445826;4.3199763;53.982464;5.3396134;0.6728389;1.3797284;0.8390654;1.1998526;0.51699895;53.982464;1.029549;1.2135438;0.7393798;0.50618744;1.1998526;0.51699895;34.37828;0.9351143;1.138393;0.50618744;1.0237716;0.0;0
400.699;77.24967;6.12658;1.447231;50.258736;9.354119;0.5989824;1.4791324;0.8974752;0.5459813;0.78809774;50.258736;1.2721719;0.59042454;1.4791324;0.8974752;0.5459813;0.68142277;38.260933;0.7514973;0.74804014;0.53557366;0.96261525;0.0;0
593.34753;79.990944;2.175076;3.11764;51.434277;5.0462637;1.1799586;1.2154728;1.3739567;0.7370688;1.1279179;51.434277;1.4233538;0.780474;0.9514558;1.3739567;0.7021427;1.1279179;49.714878;1.3135968;0.79403055;0.7366609;0.96314156;0.0;0
572.7697;77.97118;2.1069899;5.99734;52.24114;4.9401855;1.4557375;0.9641106;1.4364517;0.8652731;1.2037382;52.24114;1.1746986;0.78217894;0.9641106;0.8155147;0.8652731;1.2037382;36.994865;0.8529348;0.58588296;0.8155147;0.96108496;0.0;0
502.73972;75.05357;9.012677;6.422582;58.3922;5.4328594;1.4885156;0.7212981;1.2716295;1.3028439;0.8062124;56.22485;1.44013;0.8436032;0.7212981;0.5152175;1.1354859;0.8062124;49.73752;0.6344383;1.4776434;0.5152175;1.0305871;0.0;0
450.83044;78.84823;5.632276;8.176914;53.753006;4.955141;0.57087857;1.3882602;0.6517869;0.56712264;0.5002768;53.753006;1.4088429;1.3515809;0.5047318;0.6517869;0.56712264;0.5002768;48.385185;0.739136;0.7083527;0.6517869;1.0150034;0.0;0
538.59503;77.07932;2.4642687;3.1338558;50.08221;9.078768;1.047157;0.85434645;0.8949561;0.82456565;1.0940328;50.08221;0.92052805;1.1588781;0.85434645;0.62406117;0.82456565;1.0940328;39.06626;0.7284071;1.3840413;0.62406117;0.96523887;0.0;0
486.9602;72.924515;9.060403;6.016156;56.36877;6.522022;0.9347561;0.74043244;0.50525934;1.1980073;1.0046626;56.36877;1.2144017;1.4691638;0.60757715;0.50525934;1.0242307;0.87807685;31.792774;0.8676439;1.2126927;0.50525934;0.9577584;0.0;0
560.6699;72.243195;7.458617;5.2325573;50.7063;8.146338;0.77951473;1.0759381;1.3570012;1.1149247;0.96249425;50.7063;0.8689367;0.7645616;1.0759381;0.738505;0.76638633;0.96249425;32.672474;0.59380835;1.4003836;0.738505;0.9713591;0.0;0
599.9036;75.12544;5.2476954;8.621488;58.941048;2.3070679;1.0384296;1.406043;0.637907;1.2973154;1.0819819;51.474308;0.5969414;1.4462177;1.1797143;0.5887175;1.2809678;0.9653497;34.01411;0.5969414;0.641468;0.5887175;0.9804237;0.0;0
469.81653;73.729904;5.1320953;7.542925;52.453537;8.871381;0.7454161;1.3705571;1.1482775;0.9108765;0.8711031;52.453537;0.7471489;0.80598;0.820058;0.89073235;0.9108765;0.8711031;43.120155;0.7471489;1.0996728;0.8140315;0.96584415;0.0;0
448.8806;73.29468;7.0211315;2.1010678;52.377415;9.727423;0.73992234;1.3095944;1.0311421;0.7435674;1.4151672;52.377415;1.1279125;0.7619528;1.3095944;1.0311421;0.7435674;0.95473313;40.16312;0.64206505;0.89095783;0.628293;1.0150337;0.0;0
453.4765;71.77925;3.9786136;9.624845;53.97044;9.607603;1.4552048;0.8093581;0.7531438;0.96314067;1.388459;53.97044;0.920223;0.91993695;0.6692237;0.7531438;0.6016096;1.388459;45.218952;0.7276776;0.70498776;0.7531438;0.99474615;0.0;0
418.66925;78.45286;9.999183;4.1324534;51.07446;9.843244;1.2486113;1.2642418;1.0801221;0.8447909;1.0535059;50.828846;1.0390676;0.7622951;1.1749262;0.69455385;0.8447909;1.0535059;41.214336;1.0390676;1.2838054;0.6258998;1.0163188;0.0;0
478.80923;77.05015;8.039447;9.5867815;50.23138;7.245712;1.265667;1.3981043;0.8032211;0.85466397;0.8112685;50.23138;0.8724417;1.1548367;0.5314004;0.8032211;0.5067472;0.8112685;42.696552;0.8724417;1.0824066;0.8032211;1.0180576;0.0;0
403.48502;73.31322;6.7327347;3.4955115;59.143677;7.010693;1.0110421;1.3379873;0.8139852;1.0326456;0.707103;58.74871;0.8301524;0.8782857;0.89219654;0.8139852;1.0326456;0.707103;41.013336;0.8301524;1.1064073;0.68011343;1.0230587;0.0;0
422.87912;72.37667;7.155817;5.167343;58.63608;1.5127836;0.92502177;1.111792;0.6322845;0.8507372;1.0384059;56.83361;0.6075436;1.240146;1.111792;0.6322845;0.8507372;1.0384059;36.040123;0.6075436;0.86522657;0.6322845;0.96677;0.0;0
454.33914;71.28138;9.964363;5.9092207;59.163204;3.4745789;0.88291067;1.0659801;1.0484135;0.6321441;1.2277588;53.727646;0.7462702;0.93611205;1.0659801;1.0234264;0.6321441;0.76742136;38.28155;0.7462702;1.0029798;1.0234264;0.9851476;0.0;0
431.97256;71.12513;0.998113;1.4786845;56.766396;8.06217;0.6366444;1.3437864;1.3970101;0.5379939;1.0048336;56.766396;0.96578485;1.3482922;1.3437864;0.9541055;0.5379939;1.0048336;35.602634;0.96578485;0.8193489;0.6722434;0.9570679;0.0;0
546.4318;76.25478;1.1077045;7.412557;50.130196;4.1859984;1.4729147;1.0235112;0.8460637;1.0300959;1.4442661;50.130196;0.64857495;1.1327839;0.786201;0.53179765;1.0300959;1.1884135;36.911232;0.64857495;1.3700926;0.53179765;1.021599;0.0;0
421.12097;71.08817;8.043754;1.8528643;59.731884;6.546731;1.1755073;0.7458949;1.076609;0.78937656;0.7998494;51.08415;1.1426702;0.58793247;0.6110615;1.076609;0.78937656;0.7998494;42.0549;1.1426702;1.2286521;0.948813;0.9834177;0.0;0
573.1988;79.60213;2.805467;2.3938813;57.08763;6.2370477;1.007736;0.9514757;0.87630266;1.2671958;0.6974021;50.055546;1.0686253;0.5360279;0.5387813;0.87630266;0.99271107;0.6531879;31.902609;1.0063276;1.0767869;0.87630266;0.99274796;0.0;0
444.2229;72.79135;7.135016;3.541204;54.15232;6.1844764;1.1299454;1.349211;0.7814676;1.111937;1.1367075;54.068523;0.7939302;0.83352834;0.8244543;0.6584791;1.111937;1.1367075;34.810757;0.7939302;0.7052751;0.6584791;1.0055121;0.0;0
421.7181;70.25805;5.480398;9.642792;57.324795;4.270945;1.4971933;0.5188157;0.99181885;1.3020586;0.84209394;56.045498;1.2180787;0.60564566;0.5188157;0.99181885;1.3020586;0.84209394;39.927372;1.2180787;1.4060669;0.7798685;0.9578263;0.0;0
402.02133;78.5533;3.7998981;9.755358;55.670753;8.951882;0.7502299;0.9144269;0.75336546;0.81382054;0.926344;52.211952;0.67933804;1.3567127;0.7505338;0.75336546;0.5880006;0.926344;37.760475;0.67933804;1.3309219;0.75336546;1.0048633;0.0;0
543.041;73.67587;3.0051942;5.3527794;56.7168;3.1654916;1.3787438;1.3580979;1.1908703;1.0995148;1.3129188;50.504498;0.58106536;1.1769799;0.50817835;0.7010014;1.0995148;1.2585855;40.74946;0.5181874;1.0674309;0.69154066;1.0142335;0.0;0
451.32336;73.42966;7.9683876;5.753222;58.241043;7.9103546;0.600402;1.0428796;1.4127165;1.4603353;0.7431289;50.289;1.2744623;0.82904327;1.0261463;1.1286451;0.810302;0.7431289;46.40868;1.2177035;0.7136629;1.1286451;0.99296236;0.0;0
501.89972;71.1862;2.4559355;2.8277724;59.36183;1.1309398;0.5055918;0.89383626;0.91902703;0.7386413;1.0777248;57.279247;1.1309398;1.1694272;0.5487444;0.6834425;0.7386413;1.0777248;31.358374;0.75827336;0.56090003;0.6834425;1.0247864;0.0;0
