[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[m];
870.3632;712.7637;738.18964;12.585506;2.1809108;1.47506;1.4049286;0.45269865;1.1856931;0.90035945;0.0;0
46.065895;759.2746;450.9947;62.179382;9.16477;0.45739076;1.0354893;0.27438742;0.33389163;1.0135802;0.0;0
560.6284;398.49268;944.19867;94.69711;3.4389596;0.37905878;0.96324563;1.6183234;1.0998721;0.75919354;0.0;0
224.10661;660.1871;667.68134;37.237778;8.276892;0.44160157;1.4945941;1.6870823;0.38653693;1.1354108;0.0;0
861.74243;616.03705;536.0753;33.801907;0.6532555;0.602151;1.7371155;1.4721158;1.3789523;0.8332501;0.0;0
651.9137;742.3772;660.06464;2.924524;9.818275;1.2872444;1.6609361;0.47684777;0.18680288;0.9626645;0.0;0
426.02026;721.47186;50.02113;5.8337665;7.6502695;0.42716047;0.9909612;1.058708;1.2047601;1.085018;0.0;0
196.22319;95.01209;951.1537;93.164085;9.068093;1.3967321;1.549283;1.9384414;1.2911646;0.79106086;0.0;0
345.6334;166.66768;956.8653;97.552635;5.2638545;0.86604005;0.95840704;0.9607545;0.79653794;1.1418127;0.0;0
706.7399;141.39987;283.37848;0.66360587;6.349034;0.40204707;0.7749274;1.899783;1.8351392;1.1528977;0.0;0
212.31595;933.1553;632.0125;90.0779;3.614582;0.48768857;0.6023664;1.3559731;1.0578337;1.0156481;0.0;0
102.64712;914.4072;209.89609;17.478607;4.325992;1.0593942;0.118545845;1.6915418;1.503531;1.0524806;0.0;0
889.1485;799.4382;551.9971;56.179737;7.5099206;0.7634715;0.41031346;0.39287603;0.8945851;0.7971077;0.0;0
766.56824;125.55138;773.08136;67.846275;0.5091867;1.0323094;1.4627141;1.8542024;1.5855116;0.97440594;0.0;0
207.79698;578.52875;940.4235;35.969967;0.37514785;1.6270334;0.35170454;1.7081555;1.7958261;1.1705725;0.0;0
299.38843;195.35832;345.82477;52.94591;8.750462;0.10120444;1.8033423;1.5722488;0.83184767;0.7946566;0.0;0
972.3495;374.7001;696.5702;62.791466;1.1089764;0.79328513;0.16637947;1.883034;1.9350486;1.2443544;0.0;0
711.10266;274.42035;719.2628;19.473238;7.213089;0.83673114;0.11174248;1.5798689;0.31472617;0.9929586;0.0;0
614.4168;830.64166;228.93732;99.42624;2.0034325;0.50932515;0.9673541;1.1577268;1.6938761;0.75639623;0.0;0
314.55222;153.00688;632.7418;20.467796;3.6684268;0.8893396;0.45310125;1.3008935;1.0564113;0.9199523;0.0;0
306.13388;649.7174;658.86707;1.1328126;2.9425626;1.1375998;0.21487635;1.6435796;0.2854404;1.0003073;0.0;0
49.128384;984.0557;766.43536;94.43403;4.9084516;1.1740668;0.12913722;1.5008242;1.2544113;1.229494;0.0;0
731.197;690.184;999.9478;42.969856;8.268349;1.3429683;1.0593201;1.1876652;0.27131748;1.1026161;0.0;0
52.743473;88.441154;49.830048;39.92211;8.756585;0.16277005;0.52633375;1.2001779;1.7760955;1.0405179;0.0;0
14.808764;908.771;210.282;27.639565;2.2282248;0.92541504;1.1159751;1.7617614;1.6338152;1.2332581;0.0;0
732.20013;646.64886;153.62766;2.6806095;3.3831086;1.517649;0.3051126;0.029724112;1.3120865;0.89748836;0.0;0
949.385;461.74786;162.88971;26.530363;8.370799;0.9155402;0.058603816;1.4387276;0.4736409;0.9398512;0.0;0
758.938;663.0956;459.70618;39.390705;0.9054537;1.3164072;0.06424584;1.1356654;1.9259782;1.1341069;0.0;0
476.9238;880.2539;879.7512;52.08089;1.1777995;1.1849933;0.23421897;1.678205;1.7077959;1.0472418;0.0;0
491.18478;482.35596;454.23602;45.818657;4.801018;0.9347907;1.5941244;0.41881955;1.43327;0.8594971;0.0;0
441.77505;536.00824;671.7956;87.91572;7.903542;0.16706781;0.9025429;1.0554338;0.73708296;1.1255327;0.0;0
331.39722;457.9229;382.73416;91.14185;3.3664021;1.2701178;1.2514822;0.2640122;0.9734927;0.88360536;0.0;0
526.4971;81.86551;326.46667;31.783777;0.7036248;1.0736809;1.7512289;1.3221556;0.6827455;1.0294392;0.0;0
436.83945;789.1994;835.8928;95.9595;9.678997;0.021312304;0.43308368;1.529898;1.7002789;1.1781193;0.0;0
602.1862;135.14763;658.99207;86.50693;9.389724;0.42164484;1.7439837;1.2508296;0.624677;0.8875521;0.0;0
899.13885;400.6243;357.38632;92.77072;6.5224953;0.13218516;1.4938146;1.1139948;0.4842393;1.1305825;0.0;0
995.0593;392.95462;915.0187;70.66245;6.821945;1.1447662;1.460746;0.69332415;0.43654886;1.1806672;0.0;0
87.95586;287.2404;503.52646;19.907356;9.337617;0.04014442;1.7427661;1.2831707;0.8083136;0.9085742;0.0;0
390.83664;408.48206;196.392;19.603256;6.4421954;1.6864177;0.2604966;1.8000158;1.2497069;0.8483045;0.0;0
188.89914;621.82904;488.38965;90.87429;7.88624;1.8954334;1.0855973;1.4456223;1.6649812;1.182879;0.0;0
358.59927;318.27344;677.95245;50.75384;4.6405234;1.9514022;0.9722313;0.055676553;1.8501681;0.9832009;0.0;0
294.5983;180.78682;373.44147;89.057686;2.287746;0.46090308;1.331359;1.0223557;0.16937377;0.90567744;0.0;0
182.79176;870.6738;845.34686;72.08273;8.326996;0.9953303;0.48359784;1.4754697;0.103905715;0.75519073;0.0;0
766.4353;971.1243;537.81256;21.329979;6.8469753;1.7834258;0.26337925;1.0132844;0.73184264;0.8470032;0.0;0
501.32587;463.998;473.08713;38.537506;2.9027262;1.3777966;1.9471536;1.1867865;1.6221056;1.006354;0.0;0
920.0531;333.7495;860.1243;96.785736;6.2365227;0.60450464;0.93670624;1.8240529;1.8157319;1.1644868;0.0;0
42.266518;57.007256;468.28864;2.0563178;8.166675;1.6695642;0.47172037;1.7491606;0.34521726;1.00115;0.0;0
76.308235;46.483025;420.26605;71.48693;2.710749;1.152133;0.2660257;0.17181568;0.57866186;0.8882329;0.0;0
409.24084;398.9532;112.67923;97.88009;7.68384;1.4626693;1.1912606;1.0260009;1.8049039;1.2145674;0.0;0
89.47455;930.9396;368.86697;10.50428;0.7327105;1.9391247;0.3040469;1.2484095;1.1558745;0.93461984;0.0;0
270.1023;733.4014;403.07782;27.272087;6.2532387;1.9950436;0.37425485;1.7055424;0.82131565;0.83143914;0.0;0
986.16943;355.77673;188.8161;54.746613;9.9893465;1.0145953;1.904784;0.53834623;0.49463436;1.2226727;0.0;0
216.87001;968.36597;591.94495;84.39211;8.665084;0.3216589;0.06803967;0.28830934;0.23466137;0.9482157;0.0;0
206.13657;434.47034;152.40366;50.700535;8.757824;1.2429228;0.38179216;1.1983377;0.22581425;0.991205;0.0;0
577.90424;284.0248;231.4529;6.053645;6.806768;1.2912685;1.3457258;0.9405481;1.3514078;1.1649117;0.0;0
503.0183;432.08972;565.4811;12.805714;4.6172595;1.1485684;0.4416191;0.52283335;1.4436245;0.89387053;0.0;0
584.6339;219.4278;276.29373;37.656742;6.775383;0.84987724;0.3720606;1.886427;0.7377122;1.0143602;0.0;0
382.96793;886.7824;643.2716;32.32181;3.2187114;1.1673049;1.1174355;0.6419364;1.2159405;1.183143;0.0;0
828.49475;367.56158;693.608;22.045895;5.532158;1.0727402;1.3949533;0.120019004;0.32050887;0.8780559;0.0;0
147.19475;661.3893;308.2775;84.02886;5.4014025;1.8899384;0.86695915;0.12701046;0.051697623;1.197146;0.0;0
434.10873;395.15674;96.5138;2.7854803;5.4418664;1.6768248;1.5647628;0.41015366;0.20865342;0.84574014;0.0;0
692.86426;902.7141;494.5573;82.95149;4.1257563;0.79344136;1.6322681;0.2423043;0.22066228;1.1771975;0.0;0
869.5541;645.957;101.96944;92.17585;3.5344903;1.1460245;1.2499377;0.79543054;1.9696935;0.9467349;0.0;0
375.8759;493.3694;520.0833;63.04809;3.3102417;1.1364453;1.1598599;0.17012478;0.47966716;1.0240765;0.0;0
572.0681;140.82153;728.9557;62.572506;2.2550614;1.0263292;1.6344472;1.1267188;0.27690798;1.025702;0.0;0
78.44855;902.8975;624.12646;14.98687;4.391087;0.12555043;0.039909583;0.82269853;1.5928199;0.85245544;0.0;0
178.61589;551.3487;453.78497;56.874943;1.186279;1.428063;1.0261633;1.1998711;0.73965365;0.83649737;0.0;0
78.44678;292.20245;946.39996;37.57992;9.01672;1.4652286;0.26617783;1.9785807;0.42045915;1.1057088;0.0;0
730.6021;879.14764;110.72976;22.98207;0.7061412;0.9735278;0.45089796;1.9838842;0.44854295;1.1627091;0.0;0
295.17938;63.896023;881.2015;58.374622;8.375813;1.8041302;1.8985084;0.8398878;0.2866862;0.81847215;0.0;0
726.5078;320.93616;802.12756;0.21892767;2.4200716;1.9680051;0.017383374;0.7404373;0.1690117;1.1257706;0.0;0
75.7343;541.46014;425.5412;27.713638;8.53366;1.6276965;0.6209579;1.3662902;1.3634708;0.9134562;0.0;0
863.9223;346.4162;161.3385;65.638596;7.205459;1.8564475;0.31717843;0.7416824;0.88556683;1.0472145;0.0;0
837.17487;481.96692;164.30812;45.558556;9.210542;0.9801303;1.1451297;1.5587803;0.30539492;1.0173168;0.0;0
98.03946;271.6731;922.5877;14.64949;8.703628;1.8293402;1.6900772;1.2072755;1.5869663;1.1216905;0.0;0
33.51894;138.78226;241.36761;0.23167937;7.0138645;1.8707033;0.7878687;0.40697956;0.048058927;1.0209625;0.0;0
65.72592;46.485596;875.3746;27.116888;1.5252714;1.2508985;1.6759989;0.8355193;0.86696935;0.79670835;0.0;0
855.0939;166.0701;508.26227;54.951023;5.4949627;0.30993503;0.88607055;1.7286795;0.263338;0.8896006;0.0;0
242.35646;953.41705;467.11728;53.501102;3.4048822;0.31309226;1.8189975;1.111173;0.06526474;0.9489613;0.0;0
552.7906;579.6491;623.31616;13.194083;8.858898;0.94988865;1.6954205;1.4227383;1.1058179;1.0360107;0.0;0
431.98175;494.07053;222.88869;61.408344;8.723562;1.4738052;0.3658508;1.4226029;0.3193117;0.83475024;0.0;0
797.57025;390.4806;434.08698;99.89255;3.1472342;1.0077745;1.7712774;0.969489;0.14634967;0.9187158;0.0;0
494.0093;711.33594;939.0996;58.528202;6.7202787;1.6017011;0.3932025;0.5980278;0.96275634;0.7816073;0.0;0
505.65424;149.84688;245.87436;52.811054;3.3894653;1.5418789;0.98588556;1.1967143;1.6888359;0.91128135;0.0;0
989.20105;283.36856;922.36774;62.30105;6.785123;0.41518018;0.40004778;0.23498555;0.9764014;1.0060999;0.0;0
158.62827;659.3431;994.2676;87.97912;6.142572;0.2742013;0.7790603;1.1987675;0.168512;1.2182254;0.0;0
832.3969;484.2737;61.388115;94.60533;5.11437;1.4146107;1.9713526;0.21444988;0.61566997;0.8388704;0.0;0
61.232246;772.3916;536.0653;4.1992483;8.785276;0.6475571;1.532629;1.8045781;0.8977241;0.76381;0.0;0
482.87228;898.13873;180.1011;20.57888;2.4680421;1.8634799;1.1126068;1.4903042;0.56949997;0.938597;0.0;0
887.4715;825.13885;625.49713;11.66483;7.976692;1.7383304;1.8716023;0.37060785;0.68169755;1.0537944;0.0;0
668.5618;192.36563;989.6472;77.25814;6.898182;0.90796375;0.72581;1.5714741;1.0053349;1.053816;0.0;0
688.3625;100.555534;897.9121;4.6517296;2.819866;1.1652066;0.35467967;1.4544472;1.8855153;0.9227771;0.0;0
270.6841;177.7462;925.6;90.27323;4.2226405;1.6957369;1.6596158;1.4596051;1.6116513;0.7688039;0.0;0
424.38904;785.6954;221.21631;2.153481;0.69945157;1.7440248;0.03422897;0.67721075;0.4167091;1.2094556;0.0;0
372.91525;914.69275;546.8964;60.294426;5.9797907;1.1183789;1.6111448;1.0502543;1.572664;1.0008913;0.0;0
526.22876;926.1944;242.48271;27.630062;8.880031;1.9441072;0.053495765;1.1756918;0.79514366;1.1382635;0.0;0
467.60565;305.23364;900.4305;47.109295;1.187006;1.0467277;0.57591707;0.7601868;1.6332753;0.94845104;0.0;0
333.62936;841.938;199.24245;44.244404;1.3286647;0.09180424;0.71744436;1.1251937;1.2380432;1.1657153;0.0;0
312.4258;540.87317;162.41933;74.91444;4.7509227;1.1297634;0.643873;0.49559265;1.3611788;1.142344;0.0;0
258.34436;824.5639;22.041006;49.714546;2.8194888;1.5562438;0.49442977;1.7510206;0.7305834;0.79764575;0.0;0
371.3968;552.88116;190.12839;42.179962;2.7765198;1.970021;0.22527514;1.9210697;1.4292513;0.775633;0.0;0
158.44206;154.43428;197.86522;73.05468;6.3903146;0.21968347;0.016328342;0.66019857;1.1357238;0.82475144;0.0;0
873.38324;88.42735;86.71529;92.58811;4.1084614;0.88666904;1.5516766;0.6913712;1.2409581;1.1614207;0.0;0
606.0982;957.647;869.0637;79.41285;8.4480295;1.1774333;0.91926235;0.44025815;1.0986197;0.8847608;0.0;0
142.44856;431.54453;782.1978;73.69803;4.294772;1.7641126;0.33226871;1.7309109;0.12102346;0.9478923;0.0;0
696.9207;357.01544;261.93668;48.823437;6.156602;1.4346211;0.17353229;0.33508998;0.9537529;1.0391904;0.0;0
849.1898;362.74005;785.4251;90.031555;3.9849348;0.47018006;0.5640912;1.5997291;0.11199877;1.0759395;0.0;0
245.16031;385.14508;427.9429;48.682713;2.5676746;1.7201844;0.7152045;1.666334;0.3453176;0.9631791;0.0;0
159.09459;945.5469;777.76514;93.03555;4.718608;1.3318441;0.92822266;0.6392757;0.9564287;0.9745826;0.0;0
18.531084;72.077545;329.7776;80.311935;7.2075996;1.7913623;0.2110965;1.5558152;0.8182871;0.9140654;0.0;0
56.777836;127.870674;569.0077;15.110997;9.5285635;1.670404;1.9600475;0.91141427;0.10539449;0.7970158;0.0;0
764.62885;791.755;387.79443;4.794518;0.43124658;0.26723233;0.54480517;0.7034207;0.28307742;0.8241579;0.0;0
987.31445;553.9154;195.79906;74.11148;5.3229513;1.9213365;0.8881788;1.7878231;0.9359347;1.1949496;0.0;0
54.43152;137.25139;589.77655;68.61533;6.3633003;0.91404986;1.4209408;0.9125209;1.9356425;1.2374253;0.0;0
750.5903;44.115536;753.3225;60.24868;0.8663481;1.9652795;0.6272787;0.11990708;0.9779278;1.1627271;0.0;0
81.14355;231.992;755.57605;97.626305;8.293419;0.3821442;0.17416896;1.2726976;1.5473815;0.90289897;0.0;0
596.2115;268.20264;362.72653;54.585766;2.7667603;1.5887029;0.7593155;1.3194246;0.8916858;0.8391748;0.0;0
758.5145;24.0709;523.52466;34.855198;8.75037;0.61673427;1.1102167;1.2729545;0.3915324;1.0045955;0.0;0
365.61237;223.92963;766.1408;56.54009;5.5305433;0.099162556;1.6850903;0.7270345;0.052152403;0.7973052;0.0;0
20.825375;740.9357;63.952618;2.938334;1.5292685;1.9881405;0.7421729;1.3604435;0.7572312;1.2074817;0.0;0
599.2375;856.87933;81.16945;57.9685;7.394817;0.6140353;1.7801467;0.5892777;1.8397875;1.1340017;0.0;0
991.33215;899.2535;382.4605;90.25278;1.5807128;0.17023332;1.0966899;0.9340807;0.656401;1.2368072;0.0;0
265.04126;396.0149;231.23688;0.5325738;7.2065806;1.7223895;1.4377984;0.44124636;0.74336946;1.1779548;0.0;0
197.59636;326.21957;380.89957;84.54585;8.0839;0.8697204;0.070030116;1.2303723;1.3885119;0.9544054;0.0;0
132.68663;999.86224;102.81555;80.2127;5.7595363;1.1571404;1.7924974;1.6228966;1.4764565;0.90710783;0.0;0
559.70306;771.64703;596.08795;10.699702;2.7182136;1.969839;0.43475968;0.20435646;1.2206852;1.1671066;0.0;0
600.48065;541.9786;675.0231;84.698364;4.3790045;0.966611;0.6584786;0.063754566;0.68307257;1.0439494;0.0;0
794.34814;262.22372;793.9221;76.378174;5.2849245;0.14352605;1.052074;1.5246575;1.8910592;1.1893456;0.0;0
755.54254;328.0924;654.0177;49.15554;6.6611533;1.3854604;1.9200615;0.65253085;0.7114957;0.9125992;0.0;0
893.6161;520.2107;402.41757;24.596872;6.342916;1.424093;0.69789344;0.6544127;0.5910995;1.0232329;0.0;0
807.71497;546.6621;935.5789;28.881231;4.010239;0.3964744;0.44879848;1.1338316;1.6878877;0.9811685;0.0;0
254.79442;23.541859;729.0687;61.266266;7.584082;1.0953697;1.9218471;0.9786078;1.8710921;0.841621;0.0;0
560.3186;959.8061;532.4044;24.705769;7.7164493;0.74474967;1.618844;0.25190446;1.9135609;1.0205369;0.0;0
304.43784;579.85016;214.7819;32.60303;6.9663486;0.10934395;1.3302063;1.523266;1.0711043;0.7917017;0.0;0
336.48752;593.26666;652.4852;93.09076;2.7288256;0.6300888;0.82517636;0.36078024;1.7402879;0.9374985;0.0;0
932.62494;219.35641;595.80334;72.95993;4.699269;1.8199699;0.84670544;1.6537962;0.37558326;1.0167146;0.0;0
685.07697;767.3373;686.4967;73.6338;4.3332424;0.6074922;1.9018341;1.5310518;1.7791082;0.8226204;0.0;0
974.8445;739.89185;783.31354;95.598045;8.169754;0.45389563;0.14722742;0.34278095;1.5188017;1.126825;0.0;0
422.7434;104.20639;915.8991;0.6788226;8.083718;1.8824166;1.5174254;1.5188452;0.80438256;0.845406;0.0;0
542.0632;599.04443;949.56604;24.524136;8.662148;0.7708304;1.2062894;1.3252697;0.49791706;1.1142719;0.0;0
492.24426;661.6118;633.88367;65.8316;2.319446;1.8817126;1.9371861;1.963822;1.5217031;0.76197773;0.0;0
116.21419;837.21246;966.29645;43.883327;7.487061;1.7616664;1.1212265;1.4265395;0.86686414;1.0944405;0.0;0
244.33498;214.03027;912.30817;11.369214;8.705288;0.94622433;0.5682747;0.78653276;1.9574448;0.95020795;0.0;0
532.36;878.85846;12.588214;78.14525;1.6732424;0.7760737;1.5620384;1.2439147;1.7106545;1.1450552;0.0;0
76.70056;466.86627;641.2413;4.802546;0.40897125;0.28405872;1.9714009;1.3271257;1.5829577;1.0309832;0.0;0
932.14734;105.55838;186.68472;54.430725;1.0640304;0.38932678;1.8158327;1.4938442;0.67424643;0.9400213;0.0;0
132.60524;114.56501;302.24072;56.290188;6.065962;0.47256193;0.59653103;0.94256544;1.4261869;1.081901;0.0;0
206.00095;205.82642;304.5252;63.632534;4.2222624;0.9460043;0.6992371;1.6571119;1.5142905;0.94395334;0.0;0
767.668;289.9232;488.29834;31.631067;1.9585631;0.75050575;1.5120922;0.58101416;0.8248018;0.92810047;0.0;0
105.965195;501.44174;20.757517;2.457734;5.2877526;1.6027648;1.200399;1.9270473;0.19822213;0.9628137;0.0;0
901.2753;751.2637;243.43845;88.90943;7.85737;0.6003852;0.033109397;0.62775695;1.4732146;1.1051991;0.0;0
728.444;194.85864;38.829746;92.92756;8.559619;0.8547942;0.29230466;0.08471685;0.5959872;1.0574706;0.0;0
77.93465;992.7253;654.053;48.250675;7.5196924;0.25418776;0.18012919;0.40826848;0.27419636;1.2082555;0.0;0
694.9286;169.90671;890.3947;2.1619713;8.856258;0.54972774;0.36567014;1.8556064;0.094938934;0.7501865;0.0;0
635.31226;603.3842;997.8108;58.12903;6.045812;1.5682101;0.6167704;1.5822022;0.6612433;0.8304765;0.0;0
759.77594;929.65106;454.07132;31.661392;8.372366;1.4171299;1.9347271;0.88434803;1.024787;0.99701;0.0;0
829.9159;834.1824;267.5397;18.330309;4.177699;0.81041855;1.356174;1.811259;0.086408585;1.0848256;0.0;0
721.16705;651.41034;854.5726;16.97837;8.526261;1.1591717;0.11897496;0.5007998;1.1311688;0.79481804;0.0;0
590.3145;718.3381;122.02693;18.007618;8.959174;0.922084;1.2186567;0.47478092;1.7918198;0.89710206;0.0;0
329.23868;142.86357;974.4966;33.151016;6.8672166;1.7914889;0.878962;0.266627;1.1998683;1.2442857;0.0;0
700.3009;19.566423;717.6891;28.133959;4.3161526;0.7954346;1.5105389;0.8904403;1.0539285;0.9138225;0.0;0
957.40186;439.80728;508.89532;83.658844;2.8239224;1.4470078;1.7690169;1.0331099;0.4722081;0.94006026;0.0;0
591.64655;98.62373;105.68403;49.58194;3.258543;0.444873;0.13977432;0.29883096;0.8841054;0.8693929;0.0;0
667.7014;364.17505;28.013977;42.821983;1.3322275;0.87385327;1.9600657;0.23806493;1.2051266;0.7587195;0.0;0
442.75677;231.50537;549.08685;14.668773;0.48114643;1.0633695;0.12523146;0.7869992;1.7315502;0.8926975;0.0;0
758.55963;917.1832;419.712;87.601494;4.1500363;0.21824712;1.467423;0.47291157;1.7648592;0.8305287;0.0;0
997.69073;881.25543;844.23785;5.5767384;0.43626016;1.1789627;1.8072326;1.1527853;0.9093378;0.9405122;0.0;0
168.78543;820.7534;645.88245;24.029182;8.807075;1.1535833;1.5059211;1.053427;0.37549186;0.8662204;0.0;0
210.38123;716.8049;437.5774;62.18508;6.5030813;0.32591826;0.3100709;0.33334216;1.4176724;0.9519293;0.0;0
544.0434;162.5312;233.747;70.26101;8.438236;1.9973125;0.42390552;0.03642125;1.901634;0.8847273;0.0;0
486.56165;57.88375;485.61798;80.135544;4.4497223;0.19406164;0.09194635;1.2931315;1.9162272;1.207804;0.0;0
575.85406;657.349;171.36433;41.0881;2.24729;1.791654;0.27083313;1.5480422;1.9913489;0.89569294;0.0;0
58.583305;645.8356;670.3425;34.739334;2.9098854;0.98811615;0.1314228;0.9816627;0.5119458;0.8443052;0.0;0
410.2337;375.73004;609.67175;28.926306;8.548784;0.45318288;0.116741136;1.1552469;1.6754781;1.1310161;0.0;0
587.1485;477.9598;811.97064;56.852657;1.2277133;0.23446947;1.1286026;1.9238057;0.11289112;1.1558728;0.0;0
589.3394;494.2579;455.03397;34.9287;6.985676;1.401846;0.16263336;1.5377307;0.039925374;1.0315031;0.0;0
660.7606;247.52885;285.86206;32.876614;2.2646456;1.5113564;0.8558727;0.67428166;1.350796;0.9224275;0.0;0
723.01385;321.02493;838.03143;1.7873963;3.538167;1.350147;1.4222293;1.7021003;0.24856456;1.1671096;0.0;0
645.1317;424.20566;694.0871;94.83677;0.04043706;0.845543;0.040118165;1.1014996;0.7828361;1.0849348;0.0;0
792.3407;607.1472;709.6421;6.153365;4.796097;0.35342166;1.2813665;1.0486495;0.03478039;0.9405177;0.0;0
628.513;956.261;532.8037;27.160065;1.2922447;1.5811805;1.5167959;1.3868251;0.18271479;0.9458312;0.0;0
542.13257;543.0998;877.2188;92.14982;8.5978775;1.7437487;1.0779735;0.8646751;0.42522606;0.751223;0.0;0
610.13446;733.8523;235.50568;73.56129;0.9863019;0.7898231;0.9564276;1.7627374;1.1133895;0.7788836;0.0;0
110.181435;808.9311;407.6751;57.856167;2.5111816;1.6840229;1.4643734;0.342896;0.67056215;0.8174084;0.0;0
280.425;122.37304;798.27026;66.11531;0.15783608;1.2748445;1.064168;0.84960747;1.1320751;0.87363946;0.0;0
532.1258;656.59344;141.63129;9.796299;9.928845;1.0586869;1.0234733;0.13907863;1.3014566;1.2130353;0.0;0
874.2573;487.2896;810.0284;80.88387;6.417963;1.2251046;1.6056145;1.4137347;0.016697384;1.1608083;0.0;0
682.26105;576.7066;359.06927;25.085665;6.4393325;0.22442433;1.676734;0.5478875;1.6969211;0.77038753;0.0;0
99.504;48.03277;134.24866;95.62578;5.19342;0.25954404;0.7431523;0.8565951;0.12491368;0.7574596;0.0;0
596.3522;907.15356;88.357994;23.214323;8.681874;1.4561406;0.8368034;1.7738608;1.7473787;1.0430019;0.0;0
229.52061;953.2563;844.59845;62.573906;1.450439;1.9401947;1.6035129;0.38070822;1.9523594;0.9382409;0.0;0
736.6764;13.447104;780.8294;54.577915;7.93059;1.0205302;1.0942875;0.014480541;1.8080053;1.1508875;0.0;0
829.16644;220.66368;295.16092;14.395999;8.073164;0.117461406;1.3767587;1.1604584;1.0889268;1.2364404;0.0;0
597.5217;188.39223;125.19857;36.356422;0.3709223;0.14546598;0.15959832;0.880715;1.5416343;0.9971287;0.0;0
595.449;783.49146;254.76208;78.151146;1.3354428;0.9400557;0.19978379;0.11937185;0.35363746;0.8387039;0.0;0
345.20554;602.09924;220.85776;21.33755;5.4760175;1.3187524;1.0682849;0.5995289;1.874814;1.1963865;0.0;0
451.7875;185.56033;735.7251;96.289444;0.9110133;0.31820455;1.6402628;0.48582098;0.05642483;0.9611026;0.0;0
865.4673;815.83124;223.40746;29.618816;2.8308387;0.075739436;0.63991874;0.5286301;1.1074436;0.9585687;0.0;0
726.0871;359.94012;223.93753;62.709496;4.0426946;1.4616438;1.9216582;1.5814282;0.927766;1.1019597;0.0;0
524.55615;466.24832;41.94545;61.924816;1.5806034;0.30080172;1.5230474;0.6164521;1.5958222;0.9349585;0.0;0
374.55005;393.43353;600.8911;47.130745;7.0444255;0.88197815;1.5656062;0.98435676;1.4926159;0.86742264;0.0;0
59.875942;526.1664;692.0898;65.57051;4.9556627;1.4709309;1.6697276;0.538385;0.66705614;1.1208484;0.0;0
151.57733;485.34103;656.95557;74.38334;6.4017663;0.259337;0.5164315;1.901575;0.3354218;0.84291995;0.0;0
201.09494;281.83817;572.91315;61.938396;4.7482524;0.89107877;0.66734797;1.5506855;1.5906042;0.7696359;0.0;0
379.64972;430.3105;966.4142;56.04346;4.130719;0.2317957;0.24567927;0.8523324;1.9551803;0.99881214;0.0;0
944.7022;909.2538;478.01114;60.70208;4.9289665;0.70154107;0.7669081;1.4566969;0.20476107;0.766968;0.0;0
510.10187;507.8652;861.53516;40.255398;8.996153;1.8257422;0.081306;0.6365022;1.4684453;1.1454716;0.0;0
242.49176;917.22253;649.5498;7.180229;3.9664278;1.3754051;1.5054601;0.17363748;1.0362172;1.2387027;0.0;0
114.692635;554.6258;93.32032;16.053867;6.4262033;0.055955354;1.6070887;0.8667392;0.6308525;1.2243192;0.0;0
344.92245;771.12915;811.98755;60.709732;8.341286;0.27760884;0.43510872;1.1335249;0.038749985;0.8244555;0.0;0
817.5733;300.6554;588.5447;92.72467;6.2146654;0.59470296;0.9848991;0.7052158;1.4508935;1.2159935;0.0;0
389.50937;792.50934;656.9904;2.671481;2.2683833;1.7921429;1.3472656;0.8090614;0.27274027;0.80591786;0.0;0
774.78076;271.6784;188.42516;54.449116;1.2283772;1.4967018;1.4876556;1.4317133;1.7031233;0.92720443;0.0;0
804.6779;29.354471;443.1152;25.280937;5.9128623;1.238811;1.9391823;1.7919403;0.5365355;0.79216653;0.0;0
119.71256;169.12166;881.7767;56.217815;7.276679;0.31366366;0.40930006;1.789271;1.1887648;1.1613374;0.0;0
612.5732;31.436346;223.27689;74.99077;7.689684;1.8584607;0.50098056;1.1556267;0.5756402;0.8618713;0.0;0
959.5051;947.59204;10.123657;73.57177;6.941084;1.618177;1.7092195;1.2626858;1.4074968;1.0824502;0.0;0
408.1167;999.97723;264.93362;72.51609;0.044507705;0.4864571;0.2034543;1.0702944;0.24312942;1.131344;0.0;0
60.434647;764.608;492.66702;77.91445;7.7406645;0.8146085;1.5739057;0.7487591;0.6926068;0.94038093;0.0;0
924.06964;117.04688;823.06525;7.3538074;6.0501804;0.86248374;0.27534804;1.4789377;1.0228289;1.1446428;0.0;0
884.8296;899.956;646.858;51.006824;9.881932;1.1791377;0.9342967;0.23137811;1.1750596;0.9127936;0.0;0
526.92004;746.33844;919.87286;26.25167;7.6482267;0.75587267;1.1885638;1.7890882;1.1633599;0.8241145;0.0;0
556.7306;338.92206;461.0088;92.134926;4.3077693;0.42795277;1.5380764;0.57460177;0.16799787;0.9799268;0.0;0
219.62369;507.25513;396.90707;78.30963;6.764738;1.3373091;0.23791404;0.4454561;0.07721487;1.1051602;0.0;0
821.2562;665.1417;239.10403;10.84373;6.163198;1.3583345;1.6498756;0.5552485;0.48201126;0.769851;0.0;0
503.61404;33.80997;225.88187;24.400288;3.3805609;0.89034724;1.7026095;1.6253167;0.08503559;1.1531223;0.0;0
43.539017;506.5255;738.7488;45.576504;5.3399563;0.97843844;1.589064;0.5451001;0.44900063;0.8778205;0.0;0
686.1848;735.0715;89.555534;96.29457;2.051766;0.11083365;1.8752494;1.2229818;0.12792498;1.0906054;0.0;0
