[-];[-];[m];
13.512459;1.0125474;0.0;0
94.3804;1.01046;0.0;0
40.21076;0.93845856;0.0;0
22.4767;1.0498898;0.0;0
84.66864;1.2293957;0.0;0
39.925537;1.144022;0.0;0
3.5213299;0.9621133;0.0;0
16.202538;0.9162224;0.0;0
63.928642;1.1917658;0.0;0
78.2927;0.8178929;0.0;0
21.10133;1.1747926;0.0;0
91.74039;0.8775384;0.0;0
85.101204;1.1078147;0.0;0
84.83959;1.1531103;0.0;0
22.773838;0.9884983;0.0;0
5.0630937;0.846142;0.0;0
86.74368;1.1723839;0.0;0
30.586966;0.93375415;0.0;0
61.89545;0.91034013;0.0;0
75.99909;1.0050081;0.0;0
12.838043;0.9675431;0.0;0
78.08603;1.0915262;0.0;0
93.85176;0.8185989;0.0;0
72.84021;0.96784484;0.0;0
44.12786;1.1958508;0.0;0
87.669044;0.76803136;0.0;0
52.75049;0.97866917;0.0;0
74.479645;1.080266;0.0;0
82.05239;1.1938555;0.0;0
74.93779;1.0468931;0.0;0
28.792608;1.1622422;0.0;0
11.793212;0.8613455;0.0;0
23.841469;0.9264047;0.0;0
50.292465;1.2210661;0.0;0
50.53264;1.1929876;0.0;0
58.26861;1.0289764;0.0;0
39.51623;0.98774415;0.0;0
78.69127;0.9755337;0.0;0
91.316246;0.7793948;0.0;0
24.680038;1.1961886;0.0;0
73.65495;1.1590748;0.0;0
67.80041;0.9781256;0.0;0
52.31382;0.88971996;0.0;0
18.861137;0.92146033;0.0;0
79.525276;0.8115803;0.0;0
96.06302;1.1108949;0.0;0
72.18642;1.028335;0.0;0
91.78682;0.8670517;0.0;0
98.418686;1.0615028;0.0;0
35.211548;1.2396151;0.0;0
63.825974;0.8111976;0.0;0
47.398533;0.9792425;0.0;0
98.66301;0.99707943;0.0;0
9.389844;0.8333986;0.0;0
41.243366;1.0157901;0.0;0
87.555145;1.0529886;0.0;0
28.41229;0.8286723;0.0;0
78.78141;0.82736194;0.0;0
38.28449;1.1781744;0.0;0
97.998055;0.9056937;0.0;0
88.35415;1.0651667;0.0;0
30.139023;1.0633866;0.0;0
77.02161;1.1695855;0.0;0
33.692287;1.1199473;0.0;0
60.64022;1.1702882;0.0;0
65.851494;1.0626074;0.0;0
82.96124;0.9747286;0.0;0
2.4548395;0.94678324;0.0;0
22.023588;0.9395149;0.0;0
71.194664;0.95919657;0.0;0
56.35669;0.81465465;0.0;0
49.56555;0.9619792;0.0;0
5.5304437;0.9447225;0.0;0
34.834106;0.7672858;0.0;0
86.511375;0.8875654;0.0;0
3.0989747;1.1259534;0.0;0
39.64966;1.0389727;0.0;0
94.51538;1.1530838;0.0;0
5.0975647;1.0213441;0.0;0
74.973076;1.1770419;0.0;0
25.768686;1.1480335;0.0;0
86.66222;0.7991423;0.0;0
74.60934;1.2385032;0.0;0
88.57166;0.75737375;0.0;0
21.600319;1.048419;0.0;0
53.13396;1.1462557;0.0;0
77.9292;0.9159471;0.0;0
24.577517;1.0492849;0.0;0
23.082323;0.93106127;0.0;0
2.7279415;0.7803075;0.0;0
95.851944;0.75423074;0.0;0
71.004585;0.797431;0.0;0
63.55968;0.7992048;0.0;0
74.40203;1.0554448;0.0;0
53.165977;1.0129327;0.0;0
47.61862;0.97773165;0.0;0
44.95873;1.0959607;0.0;0
64.047516;0.7584131;0.0;0
20.161482;0.8854917;0.0;0
88.80699;1.1386963;0.0;0
81.17712;1.2049886;0.0;0
34.962864;0.9691683;0.0;0
57.865143;0.790742;0.0;0
14.11132;1.1493644;0.0;0
97.2349;1.1925852;0.0;0
90.29024;0.95683014;0.0;0
92.19053;0.87167764;0.0;0
33.222984;0.7719858;0.0;0
16.92178;1.0455414;0.0;0
21.185099;1.2049347;0.0;0
9.009239;1.088944;0.0;0
12.019862;0.9086243;0.0;0
7.1397405;1.0714442;0.0;0
98.98241;1.1660342;0.0;0
7.4150276;0.98791504;0.0;0
13.262882;1.1598742;0.0;0
82.72719;0.94595486;0.0;0
58.02822;0.92425287;0.0;0
77.44398;1.0414944;0.0;0
63.09489;0.9823432;0.0;0
88.21869;1.2385559;0.0;0
63.85037;1.0081947;0.0;0
52.21729;0.942586;0.0;0
71.27784;0.9474668;0.0;0
44.7448;1.02397;0.0;0
34.612923;0.927456;0.0;0
46.77057;1.1114533;0.0;0
16.979713;0.94033146;0.0;0
79.65921;0.9420722;0.0;0
26.07777;1.0584866;0.0;0
15.361619;0.78042346;0.0;0
24.642761;1.0776775;0.0;0
84.208595;1.0024861;0.0;0
33.02683;0.976513;0.0;0
68.60812;1.1096265;0.0;0
85.6424;1.1291279;0.0;0
7.783689;1.1731304;0.0;0
76.50479;0.93740153;0.0;0
30.77347;0.91351885;0.0;0
21.67007;1.107171;0.0;0
68.89326;1.0409024;0.0;0
90.98057;1.0659008;0.0;0
29.50897;1.0277615;0.0;0
56.88769;1.1363465;0.0;0
28.990513;0.8450205;0.0;0
55.433014;1.0278561;0.0;0
62.189983;0.8290509;0.0;0
61.037434;0.953626;0.0;0
62.358402;1.0819969;0.0;0
13.516628;0.9965358;0.0;0
69.35711;0.9397958;0.0;0
67.47829;1.192485;0.0;0
68.261986;1.1364129;0.0;0
7.4163146;1.0131454;0.0;0
44.689415;1.2250266;0.0;0
40.909424;0.96218264;0.0;0
8.680282;1.1440364;0.0;0
22.24457;0.8339681;0.0;0
44.101852;0.89289623;0.0;0
74.293205;0.91904277;0.0;0
23.713837;0.8029104;0.0;0
82.97669;1.0009024;0.0;0
54.58437;0.8461301;0.0;0
76.04456;1.0670929;0.0;0
47.26087;0.84504616;0.0;0
49.92443;0.81175315;0.0;0
61.975742;1.2345433;0.0;0
92.79778;1.0791202;0.0;0
49.18634;1.2182255;0.0;0
52.87047;0.9949439;0.0;0
60.20368;0.7667012;0.0;0
73.754135;1.0371855;0.0;0
7.194315;1.0291644;0.0;0
51.573586;0.7574878;0.0;0
48.164345;1.180621;0.0;0
92.16928;1.0599854;0.0;0
49.355724;1.1223456;0.0;0
46.83737;0.9969606;0.0;0
96.220375;1.0592012;0.0;0
45.06314;0.87873495;0.0;0
18.096634;1.2368789;0.0;0
21.699444;0.95036;0.0;0
9.5278015;0.8311633;0.0;0
0.06680725;0.77795774;0.0;0
43.200245;1.0680859;0.0;0
76.92657;1.2416899;0.0;0
73.34931;1.1978972;0.0;0
3.2245872;1.1010523;0.0;0
57.00259;1.245299;0.0;0
15.4367695;1.1114141;0.0;0
94.108215;0.9196256;0.0;0
16.744825;1.0506091;0.0;0
62.667656;0.7898833;0.0;0
32.630573;0.8608413;0.0;0
64.15971;0.9587701;0.0;0
41.231735;0.85090923;0.0;0
75.966705;1.2267505;0.0;0
23.075605;1.2477988;0.0;0
90.580124;0.93546796;0.0;0
50.025963;1.1046145;0.0;0
75.611755;0.9538854;0.0;0
84.974525;0.8197546;0.0;0
99.88287;0.9184634;0.0;0
22.402327;0.86668587;0.0;0
28.696373;0.91403913;0.0;0
25.050804;0.85751086;0.0;0
26.294504;0.80617255;0.0;0
58.24865;0.8587142;0.0;0
99.35232;1.2028785;0.0;0
99.02791;0.7926108;0.0;0
52.682056;0.9123783;0.0;0
63.90633;1.014225;0.0;0
85.99845;0.92725635;0.0;0
93.294014;1.0088036;0.0;0
20.394024;0.77171004;0.0;0
52.858887;1.0742848;0.0;0
83.28538;1.0317394;0.0;0
30.327175;1.0904832;0.0;0
43.986507;1.033629;0.0;0
98.562256;0.96895176;0.0;0
98.50482;0.92507076;0.0;0
90.61162;0.8632176;0.0;0
79.84685;1.0000339;0.0;0
26.920359;0.76302624;0.0;0
32.0918;0.91412044;0.0;0
54.73281;1.0889361;0.0;0
56.08213;0.80435854;0.0;0
50.555225;0.7814456;0.0;0
63.670662;1.0760893;0.0;0
40.83822;0.94888735;0.0;0
74.91992;1.1509125;0.0;0
33.361656;1.2186557;0.0;0
33.074394;1.2285203;0.0;0
12.731324;0.96279645;0.0;0
18.879333;0.8821636;0.0;0
85.05358;1.0543069;0.0;0
44.63377;1.0640965;0.0;0
22.7945;1.0611725;0.0;0
75.936516;0.9108893;0.0;0
55.402573;0.78187585;0.0;0
2.1253896;0.8550024;0.0;0
31.642982;0.8272097;0.0;0
17.70837;0.81195015;0.0;0
65.59073;1.2131417;0.0;0
27.510353;0.7569238;0.0;0
6.5040283;1.0509288;0.0;0
5.5029497;1.2237369;0.0;0
58.176914;0.9300266;0.0;0
2.1821284;1.0135491;0.0;0
84.88072;1.0978918;0.0;0
15.548158;0.90858483;0.0;0
60.66057;0.988826;0.0;0
44.474358;1.1585515;0.0;0
44.29072;1.1226778;0.0;0
7.1889963;1.1542248;0.0;0
80.2772;1.2436701;0.0;0
89.30632;0.93516374;0.0;0
1.1115565;1.1235456;0.0;0
17.868631;1.0513923;0.0;0
90.39138;1.0833024;0.0;0
54.953865;1.119937;0.0;0
15.012458;1.1248657;0.0;0
20.287018;1.1928725;0.0;0
66.00202;0.92466086;0.0;0
72.484436;1.0767406;0.0;0
59.946686;0.89014524;0.0;0
95.31531;1.0472844;0.0;0
49.41142;1.1255876;0.0;0
30.03419;1.1455005;0.0;0
47.72852;0.96006227;0.0;0
35.973034;1.0043601;0.0;0
22.449345;0.91692495;0.0;0
4.6058655;0.8345182;0.0;0
35.227726;0.8802587;0.0;0
71.14382;1.2060685;0.0;0
1.8535959;0.90448475;0.0;0
43.92346;1.2373797;0.0;0
64.4045;0.87073904;0.0;0
61.044308;1.1115355;0.0;0
77.667076;1.0369517;0.0;0
81.05386;1.098435;0.0;0
71.17346;1.0719789;0.0;0
10.288742;1.1033742;0.0;0
47.507496;1.2027736;0.0;0
60.344563;1.0317347;0.0;0
24.564148;0.7839244;0.0;0
4.264756;0.8854127;0.0;0
22.366796;1.1041095;0.0;0
45.494892;0.9970373;0.0;0
41.39889;1.024276;0.0;0
17.67493;1.0482903;0.0;0
82.44331;0.94131464;0.0;0
92.56941;1.1369478;0.0;0
20.142818;1.1117674;0.0;0
92.95799;1.1071497;0.0;0
1.7959173;1.107655;0.0;0
92.496994;1.195179;0.0;0
95.19336;1.0476964;0.0;0
1.2150658;1.2335361;0.0;0
76.3043;0.80959636;0.0;0
97.020454;1.0659795;0.0;0
90.59116;1.1084633;0.0;0
97.07131;0.9886102;0.0;0
55.036846;0.8941042;0.0;0
7.8248324;1.0250187;0.0;0
84.98042;0.9323738;0.0;0
61.38669;1.2045621;0.0;0
61.477528;0.9283962;0.0;0
41.73119;0.8378535;0.0;0
57.18848;1.0381945;0.0;0
15.366442;0.9479963;0.0;0
73.97961;0.7979491;0.0;0
7.5109806;1.0324212;0.0;0
72.98078;1.0189232;0.0;0
84.89935;0.8365985;0.0;0
47.252144;1.0488191;0.0;0
50.987938;1.0336795;0.0;0
31.228306;1.1368064;0.0;0
96.94617;0.93078494;0.0;0
73.31512;0.87437975;0.0;0
36.905167;1.2256099;0.0;0
17.48899;1.0306088;0.0;0
21.965763;0.76356995;0.0;0
46.39759;1.1603558;0.0;0
94.257416;0.848379;0.0;0
73.41729;1.1430181;0.0;0
21.532223;1.1025813;0.0;0
85.95752;1.2344068;0.0;0
37.82627;1.2327896;0.0;0
85.1737;0.8872053;0.0;0
24.177544;1.1332248;0.0;0
61.869873;0.90842754;0.0;0
92.667786;1.0645989;0.0;0
25.796822;1.0488731;0.0;0
69.29573;0.77727175;0.0;0
98.73139;0.7525909;0.0;0
15.068323;0.778882;0.0;0
8.849345;0.81397104;0.0;0
67.422775;0.87882626;0.0;0
33.980198;1.2034776;0.0;0
7.133735;1.0093163;0.0;0
47.53581;1.1484458;0.0;0
75.37953;1.1691558;0.0;0
28.519388;1.1174716;0.0;0
33.511337;0.94569254;0.0;0
84.57148;1.1819297;0.0;0
52.01199;1.1210248;0.0;0
84.27477;1.1215757;0.0;0
44.644485;1.2007872;0.0;0
95.29799;1.0493318;0.0;0
65.082954;1.0142872;0.0;0
11.598727;1.1950812;0.0;0
88.510445;0.97723085;0.0;0
48.931625;1.1557853;0.0;0
14.172481;0.7769232;0.0;0
15.277487;0.750645;0.0;0
68.756516;1.0141462;0.0;0
4.746777;0.7868059;0.0;0
28.66651;1.2382715;0.0;0
13.987361;0.7527506;0.0;0
44.11333;1.1090748;0.0;0
41.441235;0.87169236;0.0;0
52.192425;1.233776;0.0;0
27.970837;0.9407708;0.0;0
3.2140386;0.7636417;0.0;0
61.442467;0.7634679;0.0;0
37.378063;1.0266867;0.0;0
65.136986;1.243356;0.0;0
10.87561;1.2398868;0.0;0
1.3875978;0.9186365;0.0;0
24.836943;0.99135184;0.0;0
45.660168;0.8002279;0.0;0
39.413258;1.0110884;0.0;0
81.03215;1.0498508;0.0;0
37.789986;0.87553084;0.0;0
53.048813;1.0560572;0.0;0
59.355625;1.1998464;0.0;0
2.192921;0.7504777;0.0;0
51.518185;0.8644669;0.0;0
34.489677;0.8549598;0.0;0
42.1338;0.8119431;0.0;0
10.037737;0.8330506;0.0;0
78.284225;1.0629562;0.0;0
94.241;0.8013472;0.0;0
2.2366593;1.1192658;0.0;0
60.141262;1.1935112;0.0;0
76.386765;1.2132939;0.0;0
28.487911;1.0800879;0.0;0
78.75768;0.8486982;0.0;0
63.23918;0.7926483;0.0;0
92.91697;0.86601245;0.0;0
98.10067;1.2309786;0.0;0
4.244188;1.2311726;0.0;0
44.49933;0.94095945;0.0;0
54.70331;0.9128958;0.0;0
14.682856;1.0050052;0.0;0
33.63522;0.89584404;0.0;0
98.76487;1.2398312;0.0;0
1.6328833;0.8606107;0.0;0
45.256268;0.9345713;0.0;0
84.26704;0.96468544;0.0;0
32.39689;0.812532;0.0;0
47.985054;0.9414124;0.0;0
97.804794;1.1783653;0.0;0
47.492935;0.8201805;0.0;0
13.100822;1.042011;0.0;0
5.181632;0.9533186;0.0;0
94.542206;0.8352684;0.0;0
26.588284;0.75616807;0.0;0
50.41135;0.88667166;0.0;0
9.079269;0.7809145;0.0;0
42.371277;0.93838423;0.0;0
93.01125;1.1551049;0.0;0
50.246277;1.1098427;0.0;0
97.1138;1.2236918;0.0;0
25.890976;0.9635077;0.0;0
50.45948;1.1039007;0.0;0
85.95448;1.0826708;0.0;0
44.830753;0.85852313;0.0;0
27.955942;0.9017913;0.0;0
85.54898;1.0149148;0.0;0
38.99505;1.1483287;0.0;0
53.077023;0.98090637;0.0;0
97.65294;0.86387074;0.0;0
18.656466;1.2467328;0.0;0
30.147049;0.8077894;0.0;0
3.1166494;1.2279445;0.0;0
39.189854;1.1545231;0.0;0
20.02634;1.1694467;0.0;0
68.00669;1.1474588;0.0;0
18.140333;0.85408545;0.0;0
67.48453;1.0662912;0.0;0
26.354908;1.1283749;0.0;0
35.528233;1.1228429;0.0;0
34.89258;0.88578266;0.0;0
71.67801;0.8405597;0.0;0
46.65626;0.9140615;0.0;0
36.136276;0.9899222;0.0;0
85.26375;1.0368904;0.0;0
57.199345;1.1684752;0.0;0
21.390944;1.1345171;0.0;0
90.010124;1.0880753;0.0;0
34.271603;0.8817446;0.0;0
3.907548;0.98944026;0.0;0
49.465076;0.91771793;0.0;0
12.402566;0.86746407;0.0;0
23.85426;0.75512266;0.0;0
74.713615;0.91973096;0.0;0
13.083874;0.87805814;0.0;0
80.69635;1.0359511;0.0;0
93.69136;0.7811509;0.0;0
60.657146;0.8852598;0.0;0
71.03882;0.77238476;0.0;0
71.36153;1.070709;0.0;0
99.28087;1.0340948;0.0;0
34.16041;0.91874003;0.0;0
16.294027;0.8236673;0.0;0
51.92153;1.2289599;0.0;0
53.329647;1.0421963;0.0;0
17.799469;1.0895567;0.0;0
61.31481;1.0156744;0.0;0
1.422332;1.1532667;0.0;0
92.76756;1.19819;0.0;0
26.464783;0.9413553;0.0;0
3.9656253;1.0950127;0.0;0
10.833861;0.86494374;0.0;0
24.032492;1.0759275;0.0;0
27.397879;0.9495778;0.0;0
3.2906718;0.7533908;0.0;0
27.942688;1.2277639;0.0;0
19.302244;1.1842208;0.0;0
37.868305;0.8954183;0.0;0
38.522923;1.2488786;0.0;0
33.907383;0.90856385;0.0;0
32.79911;0.9794221;0.0;0
8.98223;1.1756295;0.0;0
2.5302427;0.90229815;0.0;0
20.219408;0.97527015;0.0;0
75.66737;1.0827936;0.0;0
99.08107;0.81523377;0.0;0
92.85333;0.9611752;0.0;0
50.426895;0.904705;0.0;0
53.18707;1.0883871;0.0;0
31.465012;0.8179847;0.0;0
77.3962;0.86636573;0.0;0
76.47802;1.1056881;0.0;0
84.428795;0.8281122;0.0;0
89.551506;0.9610096;0.0;0
43.440582;1.1064403;0.0;0
76.68989;1.1327342;0.0;0
80.64181;0.7974406;0.0;0
30.852879;1.1759979;0.0;0
92.924934;1.1119862;0.0;0
9.443207;0.9196473;0.0;0
99.42697;1.1319014;0.0;0
77.01137;1.1141495;0.0;0
9.336158;1.0504456;0.0;0
65.6264;1.0292406;0.0;0
3.4275992;1.1173518;0.0;0
77.020996;1.24963;0.0;0
79.9243;1.0392761;0.0;0
60.245003;1.154359;0.0;0
85.68747;1.1221368;0.0;0
9.797349;1.1779042;0.0;0
27.599625;1.2272624;0.0;0
41.42361;0.8465416;0.0;0
4.2553706;0.8327298;0.0;0
44.827126;1.0431759;0.0;0
26.528694;0.9746475;0.0;0
39.279575;1.0353613;0.0;0
42.51601;1.1490214;0.0;0
87.94238;1.2158573;0.0;0
27.041393;0.9587079;0.0;0
89.375374;1.1089664;0.0;0
42.602837;0.8483996;0.0;0
32.787495;1.0172759;0.0;0
50.25618;0.7609024;0.0;0
41.78015;1.0018753;0.0;0
25.744658;1.0226682;0.0;0
50.272907;1.1177226;0.0;0
15.188655;1.0747424;0.0;0
35.199474;0.9291984;0.0;0
56.583363;0.75286543;0.0;0
41.34669;0.80774295;0.0;0
82.393;1.2365303;0.0;0
25.67961;1.2111666;0.0;0
96.97746;0.9125466;0.0;0
78.47436;0.8794265;0.0;0
96.75963;0.96820813;0.0;0
83.81528;1.09497;0.0;0
14.218971;0.9284138;0.0;0
52.650745;0.78364694;0.0;0
17.006153;0.95139754;0.0;0
81.824554;0.8802945;0.0;0
58.420372;0.912465;0.0;0
26.352297;0.8314786;0.0;0
92.9606;1.0794201;0.0;0
11.527453;1.0133154;0.0;0
56.390602;0.8854316;0.0;0
72.10684;1.0269313;0.0;0
5.894265;0.9963539;0.0;0
59.789623;1.1479875;0.0;0
81.591965;1.2279922;0.0;0
6.7620564;0.8153353;0.0;0
51.229176;1.1919568;0.0;0
25.863132;1.1023985;0.0;0
66.295815;1.0962768;0.0;0
11.87655;0.9371505;0.0;0
93.70577;0.9219541;0.0;0
89.47391;0.7528197;0.0;0
18.605583;1.2411025;0.0;0
32.333355;1.0532529;0.0;0
58.76762;0.9511643;0.0;0
71.80905;1.0218844;0.0;0
44.271175;0.7702635;0.0;0
15.637569;0.8368255;0.0;0
10.424108;1.06168;0.0;0
99.97654;1.0071309;0.0;0
45.540657;1.1435374;0.0;0
87.25445;1.0793713;0.0;0
48.242775;1.0507178;0.0;0
92.23654;1.1576328;0.0;0
8.785061;0.7841315;0.0;0
11.410779;1.0954434;0.0;0
92.96392;1.1077954;0.0;0
94.74983;0.88758177;0.0;0
31.478598;0.8478248;0.0;0
35.522938;0.85692626;0.0;0
45.2505;0.8490704;0.0;0
41.622005;1.0118911;0.0;0
19.01262;0.81781316;0.0;0
89.838554;1.0796429;0.0;0
25.338226;0.8025391;0.0;0
70.53019;0.76344484;0.0;0
6.7248964;0.90964514;0.0;0
3.8847456;0.84592986;0.0;0
65.37651;1.244331;0.0;0
33.908195;0.90149814;0.0;0
65.549385;0.86103207;0.0;0
9.41118;0.8483849;0.0;0
94.98564;0.9369264;0.0;0
74.85396;1.0529244;0.0;0
87.62796;1.1409726;0.0;0
13.655691;0.9322881;0.0;0
32.022896;1.0629855;0.0;0
36.840733;0.99103;0.0;0
53.721893;1.1732477;0.0;0
29.69388;1.0345209;0.0;0
6.072468;0.89494586;0.0;0
36.89415;1.1017936;0.0;0
25.462385;1.1600323;0.0;0
38.59827;0.9827203;0.0;0
19.703985;1.2435986;0.0;0
26.197018;1.1895485;0.0;0
62.698963;0.84847736;0.0;0
38.821503;1.1433779;0.0;0
34.544884;1.0504756;0.0;0
53.395226;1.0174056;0.0;0
77.18834;1.0069693;0.0;0
37.893005;1.1767056;0.0;0
58.756073;1.0554364;0.0;0
96.6206;1.018853;0.0;0
52.202793;0.77443;0.0;0
90.98066;0.97415143;0.0;0
79.36932;1.2040207;0.0;0
5.881281;1.1058683;0.0;0
42.915596;0.775477;0.0;0
69.834854;1.1919961;0.0;0
98.671326;1.1633337;0.0;0
45.843044;1.0233421;0.0;0
9.287618;0.76120275;0.0;0
56.205296;1.0312148;0.0;0
12.665113;0.7772945;0.0;0
75.15444;0.9101895;0.0;0
50.77262;1.0644548;0.0;0
72.3459;1.2064565;0.0;0
86.93749;0.9288978;0.0;0
62.898514;1.1800119;0.0;0
61.24781;1.2091805;0.0;0
75.45948;0.76052195;0.0;0
84.24708;0.8697139;0.0;0
86.906685;1.1049311;0.0;0
3.6526554;1.1284215;0.0;0
55.623466;0.9462084;0.0;0
21.634768;1.0783772;0.0;0
86.03599;1.0560793;0.0;0
64.843285;1.1198875;0.0;0
42.028046;1.1093292;0.0;0
18.818542;0.7929354;0.0;0
33.908974;0.8291251;0.0;0
70.38073;0.8163636;0.0;0
20.44391;1.21624;0.0;0
9.367359;1.2067714;0.0;0
88.80399;1.1487061;0.0;0
76.42339;0.80835927;0.0;0
19.987495;1.0371357;0.0;0
29.238232;0.8436153;0.0;0
97.2073;0.93419194;0.0;0
70.821365;0.88354564;0.0;0
61.056095;1.1644655;0.0;0
30.769772;0.8222257;0.0;0
29.919523;1.0730896;0.0;0
3.9619665;1.2419473;0.0;0
72.8509;1.0935273;0.0;0
4.3270907;0.78961676;0.0;0
0.4956852;1.2039248;0.0;0
72.95222;1.0715399;0.0;0
94.887886;0.9781555;0.0;0
75.65274;1.0798463;0.0;0
47.169304;1.1895221;0.0;0
48.609665;0.9885636;0.0;0
43.61928;1.0156608;0.0;0
32.47112;0.9762237;0.0;0
52.176205;0.7862957;0.0;0
43.120785;1.143535;0.0;0
59.820805;0.8132059;0.0;0
89.81303;0.947285;0.0;0
99.50099;0.9434114;0.0;0
7.8835416;0.8900204;0.0;0
38.4745;0.95125353;0.0;0
18.078812;1.0590045;0.0;0
35.218525;0.90569365;0.0;0
28.754427;0.83625597;0.0;0
17.461967;1.1846838;0.0;0
76.409966;1.2354163;0.0;0
49.63391;0.9792919;0.0;0
91.92537;0.91350985;0.0;0
3.2689185;0.77374107;0.0;0
6.7071314;0.76842576;0.0;0
40.333324;0.946441;0.0;0
8.036929;1.215121;0.0;0
26.280333;1.1153543;0.0;0
98.60311;0.9246347;0.0;0
20.903872;1.2340232;0.0;0
19.819794;0.96437895;0.0;0
57.368332;0.8883964;0.0;0
49.804848;0.9631766;0.0;0
58.048027;0.8557716;0.0;0
37.67976;1.1928194;0.0;0
82.67797;0.93058664;0.0;0
13.86667;1.0789845;0.0;0
42.844982;0.9445236;0.0;0
68.97929;1.2008657;0.0;0
86.82496;1.0711904;0.0;0
36.963467;0.99412596;0.0;0
56.77888;0.8160715;0.0;0
6.923303;1.2009584;0.0;0
17.040205;1.0234084;0.0;0
6.923125;0.8925265;0.0;0
72.79081;1.1889634;0.0;0
28.813116;0.7772202;0.0;0
72.37729;0.90703845;0.0;0
6.6491637;1.0184143;0.0;0
86.25616;0.91990715;0.0;0
83.554665;0.98836714;0.0;0
8.901985;0.8821581;0.0;0
2.3854132;0.81504154;0.0;0
5.6383185;0.7684271;0.0;0
85.36448;0.82882327;0.0;0
23.478003;1.2264732;0.0;0
54.83185;1.0377016;0.0;0
42.630157;0.9944801;0.0;0
79.554596;0.9421619;0.0;0
48.89494;1.10421;0.0;0
50.07108;0.8206297;0.0;0
98.9093;0.8880649;0.0;0
15.021455;1.0779511;0.0;0
83.07209;0.9895322;0.0;0
5.184457;1.1350462;0.0;0
47.7701;1.1985549;0.0;0
88.63462;1.1616863;0.0;0
66.52474;0.84210384;0.0;0
68.52461;0.7957351;0.0;0
26.339094;0.8347203;0.0;0
41.863293;1.1417654;0.0;0
36.66444;1.2069155;0.0;0
52.149105;1.2127244;0.0;0
46.228172;0.8991079;0.0;0
32.696568;1.1701707;0.0;0
30.555006;1.0181178;0.0;0
25.092781;1.1613959;0.0;0
36.511074;1.0241824;0.0;0
15.002648;0.8229466;0.0;0
87.21171;0.7896098;0.0;0
60.21592;1.2286096;0.0;0
13.387304;0.9629013;0.0;0
69.38899;0.9252603;0.0;0
84.76817;0.92815155;0.0;0
23.761192;0.9394672;0.0;0
15.068553;1.2224984;0.0;0
0.87163955;0.7813523;0.0;0
4.7345614;0.8095306;0.0;0
76.22751;1.1448258;0.0;0
98.71876;1.0247047;0.0;0
4.4975834;0.81426835;0.0;0
74.809616;0.7672301;0.0;0
7.195498;0.8621172;0.0;0
59.21736;0.88040537;0.0;0
75.60997;0.75710654;0.0;0
35.92685;0.8580453;0.0;0
1.1033628;1.1191595;0.0;0
59.522984;1.1777169;0.0;0
99.12455;1.1991179;0.0;0
25.769167;0.944957;0.0;0
18.957233;0.9097069;0.0;0
12.40135;1.2499304;0.0;0
55.53001;1.1346703;0.0;0
59.648544;1.018676;0.0;0
79.229164;0.87738574;0.0;0
75.3098;0.9106527;0.0;0
89.255226;1.0076822;0.0;0
80.57921;1.0210415;0.0;0
24.734236;0.75683933;0.0;0
55.592182;1.2297001;0.0;0
29.748222;1.0378032;0.0;0
32.98524;1.0445791;0.0;0
93.195114;0.85573554;0.0;0
68.19277;1.1324936;0.0;0
97.4593;1.1186323;0.0;0
41.697086;0.797579;0.0;0
53.748383;1.0474972;0.0;0
48.71667;1.0790969;0.0;0
10.737633;1.1677841;0.0;0
23.677832;0.8530456;0.0;0
52.76836;1.1888174;0.0;0
6.7467566;0.98074055;0.0;0
93.14688;0.7982618;0.0;0
12.393129;0.8028106;0.0;0
19.806095;0.8489022;0.0;0
76.53447;0.89137536;0.0;0
9.702485;0.9982029;0.0;0
90.02881;1.1243756;0.0;0
72.57284;0.8433629;0.0;0
6.8713994;1.2463259;0.0;0
69.18779;0.83076096;0.0;0
63.16654;1.0496889;0.0;0
75.73737;1.2144703;0.0;0
82.8215;1.1662537;0.0;0
71.837875;1.0739446;0.0;0
58.62177;1.1077465;0.0;0
32.25311;0.8171028;0.0;0
69.73039;0.75483155;0.0;0
95.697586;0.9670744;0.0;0
58.7563;0.79475945;0.0;0
66.43784;0.9288763;0.0;0
43.718433;0.8618714;0.0;0
75.61452;1.2081734;0.0;0
99.76676;1.190028;0.0;0
16.047329;1.1594714;0.0;0
20.248505;1.1069721;0.0;0
53.948383;0.82703596;0.0;0
48.142727;0.7741837;0.0;0
57.161263;1.0769439;0.0;0
4.916914;1.0711291;0.0;0
40.4336;0.9347122;0.0;0
58.302;0.9863433;0.0;0
58.523285;0.99457467;0.0;0
65.736824;0.86996406;0.0;0
72.0244;0.90708333;0.0;0
64.1583;0.9591948;0.0;0
79.02641;1.0515895;0.0;0
62.479816;1.2279096;0.0;0
53.75539;1.0192423;0.0;0
60.62358;1.115582;0.0;0
10.1283245;1.1535006;0.0;0
27.322922;0.80675405;0.0;0
52.744705;1.0765623;0.0;0
87.299995;0.99105537;0.0;0
67.90836;1.0362154;0.0;0
9.049904;0.7692085;0.0;0
59.23157;1.2031078;0.0;0
22.181581;1.226392;0.0;0
73.40431;0.75174093;0.0;0
82.74581;0.8563958;0.0;0
59.349693;0.84009707;0.0;0
59.140347;1.1406523;0.0;0
33.865757;1.0490401;0.0;0
44.63054;0.83866686;0.0;0
86.41219;1.1569855;0.0;0
72.3348;0.9267374;0.0;0
51.980167;0.98042846;0.0;0
36.829556;0.9436533;0.0;0
5.04747;1.0106901;0.0;0
